Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
Flesh Gordon,https://www.imdb.com/title/tt0068595/,4.7,3817,78.0,"['Comedy', 'Sci-Fi']",R,,IMDB
Death Wish,https://www.imdb.com/title/tt0071402/,7.0,34599,93.0,"['Action', 'Crime', 'Drama']",R,51.0,IMDB
Gone in 60 Seconds,https://www.imdb.com/title/tt0071571/,6.4,8123,105.0,"['Action', 'Crime', 'Drama']",PG,56.0,IMDB
Carry on Dick,https://www.imdb.com/title/tt0071281/,6.0,2338,91.0,"['Adventure', 'Comedy']",,,IMDB
The Tamarind Seed,https://www.imdb.com/title/tt0072253/,6.4,1693,125.0,"['Drama', 'Romance', 'Thriller']",PG,,IMDB
The Legend of the 7 Golden Vampires,https://www.imdb.com/title/tt0070297/,5.9,3679,89.0,"['Action', 'Horror']",R,,IMDB
Ankur: The Seedling,https://www.imdb.com/title/tt0071145/,8.0,1031,131.0,['Drama'],,,IMDB
Stone,https://www.imdb.com/title/tt0072209/,6.4,1181,126.0,"['Action', 'Drama', 'Adventure']",,,IMDB
The Ghost Galleon,https://www.imdb.com/title/tt0071256/,4.6,2296,89.0,['Horror'],R,,IMDB
Three the Hard Way,https://www.imdb.com/title/tt0072284/,6.3,1090,89.0,"['Action', 'Thriller']",R,,IMDB
For Pete's Sake,https://www.imdb.com/title/tt0071514/,6.2,2113,90.0,['Comedy'],PG,,IMDB
Emmanuelle,https://www.imdb.com/title/tt0071464/,5.3,9082,95.0,['Drama'],Not Rated,,IMDB
Where the Red Fern Grows,https://www.imdb.com/title/tt0072402/,6.9,2921,97.0,"['Drama', 'Family']",G,49.0,IMDB
Fontane Effi Briest,https://www.imdb.com/title/tt0071458/,6.9,2173,135.0,"['Drama', 'History']",Not Rated,,IMDB
Chinatown,https://www.imdb.com/title/tt0071315/,8.2,285467,130.0,"['Drama', 'Mystery', 'Thriller']",R,92.0,IMDB
The Terminal Man,https://www.imdb.com/title/tt0072267/,5.7,1957,107.0,"['Horror', 'Sci-Fi', 'Thriller']",PG,41.0,IMDB
The Parallax View,https://www.imdb.com/title/tt0071970/,7.1,14748,102.0,"['Drama', 'Thriller']",R,65.0,IMDB
Uptown Saturday Night,https://www.imdb.com/title/tt0072351/,6.7,1946,104.0,"['Action', 'Comedy', 'Crime']",PG,,IMDB
Lady Snowblood 2: Love Song of Vengeance,https://www.imdb.com/title/tt0072157/,6.4,3046,89.0,"['Drama', 'Thriller']",Not Rated,,IMDB
The Cars That Ate Paris,https://www.imdb.com/title/tt0071282/,5.6,3453,91.0,"['Comedy', 'Horror', 'Sci-Fi']",PG,,IMDB
Battal Gazi'nin Oglu,https://www.imdb.com/title/tt0182764/,6.1,1344,70.0,"['Action', 'Drama', 'History']",,,IMDB
Mr. Majestyk,https://www.imdb.com/title/tt0071866/,6.8,7350,103.0,"['Action', 'Crime', 'Drama']",PG,55.0,IMDB
Sweet Movie,https://www.imdb.com/title/tt0072235/,6.2,5289,98.0,"['Comedy', 'Drama', 'Mystery']",Not Rated,,IMDB
The Nine Lives of Fritz the Cat,https://www.imdb.com/title/tt0071913/,5.4,2479,77.0,"['Animation', 'Comedy']",R,,IMDB
Devil Times Five,https://www.imdb.com/title/tt0071413/,5.1,1232,88.0,['Horror'],R,,IMDB
Celine and Julie Go Boating,https://www.imdb.com/title/tt0071381/,7.5,4552,193.0,"['Comedy', 'Drama', 'Fantasy']",Not Rated,,IMDB
Benji,https://www.imdb.com/title/tt0071206/,6.2,4297,86.0,"['Adventure', 'Family', 'Romance']",G,35.0,IMDB
Nie ma mocnych,https://www.imdb.com/title/tt0071907/,7.5,1762,89.0,['Comedy'],,,IMDB
Lancelot of the Lake,https://www.imdb.com/title/tt0071737/,7.0,3311,85.0,"['Drama', 'Fantasy', 'Romance']",,74.0,IMDB
Thunderbolt and Lightfoot,https://www.imdb.com/title/tt0072288/,7.1,21753,115.0,"['Comedy', 'Crime', 'Drama']",R,62.0,IMDB
Daisy Miller,https://www.imdb.com/title/tt0071385/,6.2,1062,91.0,"['Comedy', 'Drama', 'Romance']",G,,IMDB
Arabian Nights,https://www.imdb.com/title/tt0071502/,6.8,6936,130.0,"['Comedy', 'Drama', 'Fantasy']",,,IMDB
Dirty Mary Crazy Larry,https://www.imdb.com/title/tt0071424/,6.7,6086,93.0,"['Action', 'Crime', 'Thriller']",PG,52.0,IMDB
The Black Windmill,https://www.imdb.com/title/tt0071229/,6.3,2483,106.0,"['Action', 'Crime', 'Thriller']",PG,,IMDB
Stavisky...,https://www.imdb.com/title/tt0072204/,6.6,1646,120.0,"['Biography', 'Crime', 'Drama']",PG,,IMDB
Symptoms,https://www.imdb.com/title/tt0072239/,6.5,1051,92.0,['Horror'],R,,IMDB
Salak Milyoner,https://www.imdb.com/title/tt0253622/,8.0,6471,84.0,['Comedy'],,,IMDB
Frankenstein and the Monster from Hell,https://www.imdb.com/title/tt0071519/,6.4,3154,93.0,"['Horror', 'Sci-Fi']",R,,IMDB
Dark Star,https://www.imdb.com/title/tt0069945/,6.3,21677,83.0,"['Comedy', 'Sci-Fi']",G,66.0,IMDB
Otpisani,https://www.imdb.com/title/tt0071956/,8.2,1127,88.0,"['Action', 'War']",,,IMDB
Satsujin ken 2,https://www.imdb.com/title/tt0073623/,6.4,1788,88.0,"['Action', 'Crime', 'Drama']",R,,IMDB
It's Alive,https://www.imdb.com/title/tt0071675/,5.8,6713,91.0,['Horror'],PG,72.0,IMDB
Un homme qui dort,https://www.imdb.com/title/tt0192718/,8.2,2863,77.0,['Drama'],,,IMDB
Kozure Ãkami: Jigoku e ikuzo! DaigorÃ´,https://www.imdb.com/title/tt0071695/,7.4,3211,83.0,"['Action', 'Adventure', 'Drama']",Not Rated,,IMDB
The Beast Must Die,https://www.imdb.com/title/tt0071200/,5.8,2719,93.0,"['Horror', 'Mystery']",PG,,IMDB
Truck Turner,https://www.imdb.com/title/tt0072325/,7.0,2441,91.0,"['Action', 'Crime', 'Thriller']",R,,IMDB
The Groove Tube,https://www.imdb.com/title/tt0071583/,5.9,1886,75.0,['Comedy'],R,,IMDB
Caged Heat,https://www.imdb.com/title/tt0071266/,5.3,2155,83.0,"['Action', 'Comedy', 'Drama']",R,67.0,IMDB
The Spikes Gang,https://www.imdb.com/title/tt0072198/,6.3,1207,96.0,"['Drama', 'Western']",PG,,IMDB
The Apprenticeship of Duddy Kravitz,https://www.imdb.com/title/tt0071155/,6.8,1811,120.0,"['Comedy', 'Drama']",PG,,IMDB
The Conversation,https://www.imdb.com/title/tt0071360/,7.8,95084,113.0,"['Drama', 'Mystery', 'Thriller']",PG,85.0,IMDB
Captain Kronos: Vampire Hunter,https://www.imdb.com/title/tt0071276/,6.5,4100,91.0,"['Adventure', 'Horror', 'Mystery']",R,,IMDB
Foxy Brown,https://www.imdb.com/title/tt0071517/,6.5,8911,92.0,"['Action', 'Crime', 'Thriller']",R,46.0,IMDB
Mahler,https://www.imdb.com/title/tt0071797/,7.0,2265,115.0,"['Biography', 'Drama', 'Music']",PG,,IMDB
Il profumo della signora in nero,https://www.imdb.com/title/tt0070565/,6.7,2096,103.0,"['Horror', 'Mystery', 'Thriller']",Not Rated,,IMDB
The Night Porter,https://www.imdb.com/title/tt0071910/,6.7,11136,118.0,['Drama'],R,,IMDB
Claudine,https://www.imdb.com/title/tt0071334/,7.2,1722,92.0,"['Comedy', 'Drama', 'Romance']",PG,,IMDB
The Sugarland Express,https://www.imdb.com/title/tt0072226/,6.8,14970,110.0,"['Crime', 'Drama']",PG,65.0,IMDB
"Watch Out, We're Mad",https://www.imdb.com/title/tt0069697/,7.5,10538,102.0,"['Action', 'Comedy']",G,,IMDB
Madhouse,https://www.imdb.com/title/tt0071790/,6.3,3306,89.0,"['Crime', 'Horror', 'Mystery']",PG,,IMDB
House of Whipcord,https://www.imdb.com/title/tt0071628/,5.9,1373,102.0,['Horror'],R,,IMDB
The Lords of Flatbush,https://www.imdb.com/title/tt0071772/,5.7,3491,86.0,"['Comedy', 'Drama', 'Romance']",PG,53.0,IMDB
The Great Gatsby,https://www.imdb.com/title/tt0071577/,6.4,23040,144.0,"['Drama', 'Romance']",PG,43.0,IMDB
Conrack,https://www.imdb.com/title/tt0071358/,7.3,1732,106.0,['Drama'],PG,,IMDB
Kalina krasnaya,https://www.imdb.com/title/tt0070262/,7.8,1415,110.0,['Drama'],,,IMDB
Godzilla vs. Mechagodzilla,https://www.imdb.com/title/tt0071565/,6.4,5454,84.0,"['Action', 'Fantasy', 'Horror']",G,,IMDB
Going Places,https://www.imdb.com/title/tt0072353/,7.3,8007,117.0,"['Action', 'Comedy', 'Crime']",R,,IMDB
Le mouton enragÃ©,https://www.imdb.com/title/tt0071864/,7.2,1496,105.0,"['Drama', 'Comedy']",R,,IMDB
Mame,https://www.imdb.com/title/tt0071803/,6.1,2654,132.0,['Musical'],PG,,IMDB
Billy Two Hats,https://www.imdb.com/title/tt0069786/,6.3,1104,99.0,"['Romance', 'Western']",PG,,IMDB
Ali: Fear Eats the Soul,https://www.imdb.com/title/tt0071141/,8.1,18246,92.0,"['Drama', 'Romance']",Not Rated,,IMDB
Alice in the Cities,https://www.imdb.com/title/tt0069687/,8.0,9586,110.0,['Drama'],Not Rated,,IMDB
Blood for Dracula,https://www.imdb.com/title/tt0071233/,6.2,5049,106.0,['Horror'],R,,IMDB
The House of Seven Corpses,https://www.imdb.com/title/tt0071627/,4.2,1179,88.0,['Horror'],PG,,IMDB
Deranged: Confessions of a Necrophile,https://www.imdb.com/title/tt0071408/,6.4,4388,84.0,"['Drama', 'Horror', 'Thriller']",R,,IMDB
Busting,https://www.imdb.com/title/tt0071259/,6.3,1095,92.0,"['Comedy', 'Crime', 'Drama']",R,,IMDB
From Beyond the Grave,https://www.imdb.com/title/tt0070078/,6.7,3755,97.0,"['Fantasy', 'Horror']",PG,,IMDB
School of the Holy Beast,https://www.imdb.com/title/tt0224077/,6.6,1383,91.0,"['Drama', 'Thriller']",,,IMDB
Spasmo,https://www.imdb.com/title/tt0072196/,6.2,1496,94.0,"['Mystery', 'Thriller']",R,,IMDB
Herbie Rides Again,https://www.imdb.com/title/tt0071607/,5.7,7193,88.0,"['Comedy', 'Family', 'Fantasy']",G,49.0,IMDB
Thieves Like Us,https://www.imdb.com/title/tt0072274/,7.0,4102,123.0,"['Crime', 'Drama', 'Romance']",R,82.0,IMDB
Blazing Saddles,https://www.imdb.com/title/tt0071230/,7.7,122953,93.0,"['Comedy', 'Western']",R,73.0,IMDB
Sugar Hill,https://www.imdb.com/title/tt0072225/,5.8,1646,91.0,"['Action', 'Crime', 'Horror']",PG,,IMDB
Zardoz,https://www.imdb.com/title/tt0070948/,5.9,18849,105.0,"['Adventure', 'Fantasy', 'Sci-Fi']",R,46.0,IMDB
The Street Fighter,https://www.imdb.com/title/tt0073756/,7.1,4461,91.0,"['Action', 'Crime', 'Thriller']",R,,IMDB
Neveroyatnye priklyucheniya italyantsev v Rossii,https://www.imdb.com/title/tt0070439/,7.7,5066,104.0,"['Adventure', 'Comedy', 'Crime']",TV-PG,,IMDB
The Arena,https://www.imdb.com/title/tt0069729/,5.3,1330,83.0,"['Action', 'Adventure']",R,,IMDB
"Lacombe, Lucien",https://www.imdb.com/title/tt0071733/,7.7,6341,138.0,"['Drama', 'Romance', 'War']",R,,IMDB
The Bat People,https://www.imdb.com/title/tt0071198/,2.5,2166,93.0,"['Horror', 'Romance']",PG,,IMDB
Black Belt Jones,https://www.imdb.com/title/tt0071221/,6.3,1994,85.0,"['Action', 'Comedy']",R,,IMDB
Bread and Chocolate,https://www.imdb.com/title/tt0070506/,7.6,1560,100.0,"['Comedy', 'Drama']",,,IMDB
The Clockmaker of St. Paul,https://www.imdb.com/title/tt0071622/,7.1,1846,105.0,"['Crime', 'Drama']",,,IMDB
McQ,https://www.imdb.com/title/tt0071824/,6.3,4598,111.0,"['Action', 'Crime', 'Drama']",PG,,IMDB
Yalanci Yarim,https://www.imdb.com/title/tt0253960/,7.2,2074,97.0,"['Comedy', 'Romance']",,,IMDB
Oh Olsun,https://www.imdb.com/title/tt0253377/,7.2,2536,83.0,"['Comedy', 'Family', 'Romance']",,,IMDB
Turist Ãmer Uzay Yolu'nda,https://www.imdb.com/title/tt0182503/,7.4,3186,72.0,"['Comedy', 'Sci-Fi']",,,IMDB
DvÃ¦rgen,https://www.imdb.com/title/tt0070696/,4.8,1247,95.0,"['Adult', 'Crime', 'Horror']",Not Rated,,IMDB
Lisa and the Devil,https://www.imdb.com/title/tt0068863/,6.4,3903,95.0,"['Horror', 'Mystery']",Not Rated,,IMDB
Snake Fist Fighter,https://www.imdb.com/title/tt0068000/,5.3,1667,80.0,"['Action', 'Comedy', 'Drama']",R,,IMDB
Female Prisoner Scorpion: #701's Grudge Song,https://www.imdb.com/title/tt0226873/,6.4,1013,89.0,"['Crime', 'Drama', 'Thriller']",Not Rated,,IMDB
Holiday on the Buses,https://www.imdb.com/title/tt0071613/,5.8,1504,85.0,['Comedy'],,,IMDB
The Exorcist,https://www.imdb.com/title/tt0070047/,8.0,353069,122.0,['Horror'],R,81.0,IMDB
The Sting,https://www.imdb.com/title/tt0070735/,8.3,235448,129.0,"['Comedy', 'Crime', 'Drama']",PG,83.0,IMDB
Anita: Swedish Nymphet,https://www.imdb.com/title/tt0069718/,5.1,1410,95.0,['Drama'],,,IMDB
Hell Up in Harlem,https://www.imdb.com/title/tt0070169/,6.1,1246,94.0,"['Action', 'Crime', 'Drama']",R,,IMDB
The Golden Voyage of Sinbad,https://www.imdb.com/title/tt0071569/,6.8,8017,105.0,"['Action', 'Adventure', 'Fantasy']",G,69.0,IMDB
The Laughing Policeman,https://www.imdb.com/title/tt0070292/,6.4,2359,112.0,"['Crime', 'Drama', 'Thriller']",R,,IMDB
The Day of the Dolphin,https://www.imdb.com/title/tt0069946/,6.1,2620,104.0,"['Drama', 'Sci-Fi', 'Thriller']",PG,,IMDB
Amarcord,https://www.imdb.com/title/tt0071129/,7.9,38671,123.0,"['Comedy', 'Drama']",R,,IMDB
Cinderella Liberty,https://www.imdb.com/title/tt0069883/,6.8,1850,117.0,"['Drama', 'Romance']",R,,IMDB
Sleeper,https://www.imdb.com/title/tt0070707/,7.2,39161,89.0,"['Comedy', 'Sci-Fi']",PG,77.0,IMDB
Papillon,https://www.imdb.com/title/tt0070511/,8.0,118896,151.0,"['Biography', 'Crime', 'Drama']",R,58.0,IMDB
The Seven-Ups,https://www.imdb.com/title/tt0070672/,6.9,4616,103.0,"['Action', 'Crime', 'Drama']",PG,,IMDB
Mais oÃ¹ est donc passÃ©e la 7Ã¨me compagnie,https://www.imdb.com/title/tt0070356/,6.9,1789,95.0,"['War', 'Action', 'Comedy']",,,IMDB
Magnum Force,https://www.imdb.com/title/tt0070355/,7.2,54596,124.0,"['Action', 'Crime', 'Mystery']",R,58.0,IMDB
My Name Is Nobody,https://www.imdb.com/title/tt0070215/,7.5,22657,116.0,"['Comedy', 'Western']",PG,68.0,IMDB
The Last Detail,https://www.imdb.com/title/tt0070290/,7.5,21470,104.0,"['Comedy', 'Drama']",R,89.0,IMDB
The Three Musketeers,https://www.imdb.com/title/tt0072281/,7.2,15082,106.0,"['Action', 'Adventure']",PG,,IMDB
The Wicker Man,https://www.imdb.com/title/tt0070917/,7.5,66995,88.0,"['Horror', 'Mystery', 'Thriller']",R,87.0,IMDB
Serpico,https://www.imdb.com/title/tt0070666/,7.7,106017,130.0,"['Biography', 'Crime', 'Drama']",R,87.0,IMDB
Lady Snowblood,https://www.imdb.com/title/tt0158714/,7.7,11823,97.0,"['Action', 'Drama', 'Thriller']",Not Rated,80.0,IMDB
Savulun Battal Gazi geliyor,https://www.imdb.com/title/tt0282140/,6.3,1212,85.0,"['Action', 'Adventure', 'History']",,,IMDB
Flesh for Frankenstein,https://www.imdb.com/title/tt0071508/,5.9,5270,95.0,"['Horror', 'Sci-Fi']",R,,IMDB
Immoral Tales,https://www.imdb.com/title/tt0071359/,5.6,3882,103.0,"['Drama', 'Romance']",Not Rated,,IMDB
Traitor,https://www.imdb.com/title/tt0070434/,7.3,1450,146.0,['Drama'],Not Rated,,IMDB
The Man from Acapulco,https://www.imdb.com/title/tt0070354/,7.3,4366,95.0,"['Action', 'Comedy', 'Fantasy']",,,IMDB
Breezy,https://www.imdb.com/title/tt0069822/,7.0,4176,106.0,"['Drama', 'Romance']",R,68.0,IMDB
La nuit des Ã©toiles filantes,https://www.imdb.com/title/tt0066914/,4.9,2088,92.0,['Horror'],Not Rated,,IMDB
The Don Is Dead,https://www.imdb.com/title/tt0069989/,6.1,1010,115.0,"['Action', 'Crime', 'Drama']",Passed,,IMDB
Carry on Girls,https://www.imdb.com/title/tt0069848/,5.7,2456,88.0,"['Comedy', 'Romance']",Not Rated,,IMDB
Robin Hood,https://www.imdb.com/title/tt0070608/,7.6,112290,83.0,"['Animation', 'Adventure', 'Comedy']",G,57.0,IMDB
Executive Action,https://www.imdb.com/title/tt0070046/,6.7,2433,91.0,"['Crime', 'Drama', 'History']",PG,,IMDB
The Satanic Rites of Dracula,https://www.imdb.com/title/tt0070634/,5.6,5120,87.0,['Horror'],,,IMDB
Yaadon Ki Baaraat,https://www.imdb.com/title/tt0070935/,7.4,1835,164.0,"['Action', 'Drama', 'Musical']",,,IMDB
Three Wishes for Cinderella,https://www.imdb.com/title/tt0070832/,7.8,8053,75.0,"['Drama', 'Fantasy', 'Family']",,,IMDB
Tarkan: GÃ¼Ã§lÃ¼ Kahraman,https://www.imdb.com/title/tt0274935/,6.6,1116,82.0,"['Action', 'Adventure', 'History']",,,IMDB
Le train,https://www.imdb.com/title/tt0070826/,6.9,1086,95.0,"['Drama', 'Romance', 'War']",PG,,IMDB
Tales That Witness Madness,https://www.imdb.com/title/tt0070770/,5.7,1405,90.0,['Horror'],R,,IMDB
The Iceman Cometh,https://www.imdb.com/title/tt0070212/,7.2,1377,239.0,['Drama'],PG,,IMDB
The Knock Out Cop,https://www.imdb.com/title/tt0070534/,6.8,3325,99.0,"['Action', 'Comedy', 'Crime']",PG,,IMDB
Two Men in Town,https://www.imdb.com/title/tt0069967/,7.4,3742,100.0,"['Crime', 'Drama']",Not Rated,,IMDB
Jonathan Livingston Seagull,https://www.imdb.com/title/tt0070248/,6.1,1801,120.0,"['Drama', 'Family']",G,,IMDB
The Outfit,https://www.imdb.com/title/tt0071960/,7.0,3040,103.0,"['Crime', 'Drama', 'Thriller']",PG,,IMDB
Lucky Luciano,https://www.imdb.com/title/tt0071782/,6.4,1118,105.0,"['Biography', 'Crime', 'Drama']",R,,IMDB
Les aventures de Rabbi Jacob,https://www.imdb.com/title/tt0069747/,7.4,11674,95.0,"['Adventure', 'Comedy', 'Crime']",G,,IMDB
The Way We Were,https://www.imdb.com/title/tt0070903/,7.1,21702,118.0,"['Drama', 'Romance']",PG,61.0,IMDB
The Paper Chase,https://www.imdb.com/title/tt0070509/,7.2,6974,113.0,"['Comedy', 'Drama']",PG,65.0,IMDB
Badlands,https://www.imdb.com/title/tt0069762/,7.8,63605,94.0,"['Action', 'Crime', 'Drama']",PG,93.0,IMDB
Don't Look Now,https://www.imdb.com/title/tt0069995/,7.2,47539,110.0,"['Drama', 'Horror', 'Thriller']",R,,IMDB
Emil och griseknoen,https://www.imdb.com/title/tt0072931/,7.2,2436,97.0,"['Comedy', 'Family']",,,IMDB
Olsen-banden gÃ¥r amok,https://www.imdb.com/title/tt0070474/,7.0,1573,100.0,"['Comedy', 'Crime', 'Family']",Not Rated,,IMDB
Massacre in Rome,https://www.imdb.com/title/tt0070592/,6.5,1064,110.0,"['Drama', 'History', 'War']",PG,,IMDB
Mean Streets,https://www.imdb.com/title/tt0070379/,7.3,96464,112.0,"['Crime', 'Drama', 'Thriller']",R,96.0,IMDB
Iluminacja,https://www.imdb.com/title/tt0070217/,7.2,1286,91.0,['Drama'],,,IMDB
Bobby,https://www.imdb.com/title/tt0069810/,7.1,1655,168.0,"['Comedy', 'Musical', 'Romance']",,,IMDB
Revolver,https://www.imdb.com/title/tt0073626/,7.1,1606,111.0,"['Crime', 'Drama', 'Thriller']",R,,IMDB
Proxy War,https://www.imdb.com/title/tt0070244/,7.4,1062,119.0,"['Action', 'Drama']",Not Rated,,IMDB
Harry in Your Pocket,https://www.imdb.com/title/tt0070158/,6.4,1098,103.0,"['Comedy', 'Crime', 'Drama']",PG,,IMDB
The Spook Who Sat by the Door,https://www.imdb.com/title/tt0070726/,7.1,1099,102.0,"['Action', 'Drama', 'Crime']",PG,,IMDB
L'emmerdeur,https://www.imdb.com/title/tt0072934/,7.1,2835,85.0,['Comedy'],PG,,IMDB
Baba Yaga,https://www.imdb.com/title/tt0069753/,5.8,1531,91.0,['Horror'],Not Rated,,IMDB
The Spirit of the Beehive,https://www.imdb.com/title/tt0070040/,7.9,16268,98.0,"['Drama', 'Fantasy']",Not Rated,87.0,IMDB
Bell from Hell,https://www.imdb.com/title/tt0069838/,5.7,1155,93.0,"['Horror', 'Thriller']",Not Rated,,IMDB
Charley Varrick,https://www.imdb.com/title/tt0069865/,7.5,10637,111.0,"['Action', 'Crime', 'Drama']",PG,,IMDB
Chino,https://www.imdb.com/title/tt0069833/,6.0,1681,97.0,"['Action', 'Adventure', 'Drama']",PG,,IMDB
Return of the Evil Dead,https://www.imdb.com/title/tt0068232/,5.9,2333,91.0,"['Action', 'Adventure', 'Fantasy']",Not Rated,,IMDB
Bang the Drum Slowly,https://www.imdb.com/title/tt0069765/,6.9,5230,96.0,"['Drama', 'Sport']",PG,80.0,IMDB
No Way Out,https://www.imdb.com/title/tt0069013/,6.8,1136,90.0,"['Action', 'Crime', 'Drama']",R,,IMDB
Westworld,https://www.imdb.com/title/tt0070909/,7.0,50641,88.0,"['Action', 'Sci-Fi', 'Thriller']",PG,77.0,IMDB
Hanzo the Razor: The Snare,https://www.imdb.com/title/tt0174707/,7.1,1035,89.0,"['Action', 'Drama']",Not Rated,,IMDB
Lone Wolf and Cub: Baby Cart in the Land of Demons,https://www.imdb.com/title/tt0143428/,7.6,3491,89.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB
Night Watch,https://www.imdb.com/title/tt0070444/,6.3,1142,99.0,"['Horror', 'Mystery', 'Thriller']",PG,,IMDB
White Lightning,https://www.imdb.com/title/tt0070915/,6.4,3919,101.0,"['Action', 'Drama', 'Crime']",PG,60.0,IMDB
The Stone Killer,https://www.imdb.com/title/tt0070736/,6.2,2661,95.0,"['Action', 'Crime', 'Drama']",R,,IMDB
Heavy Traffic,https://www.imdb.com/title/tt0070165/,6.6,2819,77.0,"['Animation', 'Comedy', 'Drama']",R,,IMDB
Jesus Christ Superstar,https://www.imdb.com/title/tt0070239/,7.4,24672,106.0,"['Drama', 'History', 'Musical']",G,64.0,IMDB
American Graffiti,https://www.imdb.com/title/tt0069704/,7.4,79792,110.0,"['Comedy', 'Drama']",PG,97.0,IMDB
The Adventures of Mowgli,https://www.imdb.com/title/tt0217590/,7.7,1602,90.0,"['Animation', 'Adventure', 'Family']",Not Rated,,IMDB
Sssssss,https://www.imdb.com/title/tt0070622/,5.4,3203,99.0,"['Horror', 'Sci-Fi']",PG,,IMDB
Female Prisoner Scorpion: Beast Stable,https://www.imdb.com/title/tt0226875/,7.0,1351,87.0,"['Crime', 'Drama', 'Thriller']",Not Rated,,IMDB
The Last American Hero,https://www.imdb.com/title/tt0070287/,6.4,1462,95.0,"['Drama', 'Sport']",PG,74.0,IMDB
Pride,https://www.imdb.com/title/tt0069671/,7.9,2523,122.0,"['Drama', 'Musical']",Not Rated,,IMDB
Enter the Dragon,https://www.imdb.com/title/tt0070034/,7.7,94108,102.0,"['Action', 'Crime', 'Drama']",R,83.0,IMDB
The MacKintosh Man,https://www.imdb.com/title/tt0070351/,6.3,4084,98.0,['Thriller'],PG,,IMDB
Cleopatra Jones,https://www.imdb.com/title/tt0069890/,5.9,2559,89.0,"['Action', 'Crime', 'Thriller']",PG,,IMDB
Cahill U.S. Marshal,https://www.imdb.com/title/tt0069834/,6.6,5762,103.0,"['Drama', 'Western']",PG,,IMDB
Death Smiles on a Murderer,https://www.imdb.com/title/tt0068972/,5.9,1091,88.0,"['Horror', 'Mystery', 'Romance']",Not Rated,,IMDB
Steptoe and Son Ride Again,https://www.imdb.com/title/tt0070734/,6.8,1061,99.0,"['Comedy', 'Sport']",,,IMDB
Sutjeska,https://www.imdb.com/title/tt0070758/,6.9,1392,130.0,['War'],PG,,IMDB
Oklahoma Crude,https://www.imdb.com/title/tt0070472/,6.4,1031,108.0,"['Comedy', 'Drama', 'Western']",PG,,IMDB
Distant Thunder,https://www.imdb.com/title/tt0069737/,8.1,1198,101.0,['Drama'],Not Rated,,IMDB
Hammam al-Malatily,https://www.imdb.com/title/tt0068672/,6.3,1740,94.0,['Drama'],Not Rated,,IMDB
Ivan Vasilievich: Back to the Future,https://www.imdb.com/title/tt0070233/,8.4,14581,93.0,"['Adventure', 'Comedy', 'Sci-Fi']",TV-G,,IMDB
The Candy Snatchers,https://www.imdb.com/title/tt0069840/,6.4,1223,94.0,"['Crime', 'Horror', 'Thriller']",R,,IMDB
Tenderness of the Wolves,https://www.imdb.com/title/tt0070957/,6.3,1198,82.0,"['Crime', 'Drama', 'Horror']",Not Rated,,IMDB
The Man Who Loved Cat Dancing,https://www.imdb.com/title/tt0070363/,6.3,1271,114.0,"['Romance', 'Western']",PG,,IMDB
Belladonna of Sadness,https://www.imdb.com/title/tt0071203/,7.4,3795,86.0,"['Animation', 'Drama', 'Fantasy']",Not Rated,70.0,IMDB
Scream Blacula Scream,https://www.imdb.com/title/tt0070656/,5.7,2224,96.0,"['Fantasy', 'Horror']",PG,,IMDB
Live and Let Die,https://www.imdb.com/title/tt0070328/,6.8,94217,121.0,"['Action', 'Adventure', 'Thriller']",PG,55.0,IMDB
The Friends of Eddie Coyle,https://www.imdb.com/title/tt0070077/,7.5,8336,102.0,"['Crime', 'Drama']",R,,IMDB
Invasion of the Bee Girls,https://www.imdb.com/title/tt0070222/,5.0,2387,86.0,"['Horror', 'Sci-Fi']",R,,IMDB
