Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
Running with the Devil,https://www.imdb.com/title/tt5792656/,5.4,5338,100.0,"['Crime', 'Drama', 'Thriller']",R,42,IMDB
True History of the Kelly Gang,https://www.imdb.com/title/tt4844140/,6.1,4509,124.0,"['Biography', 'Crime', 'Drama']",R,75,IMDB
Lucy in the Sky,https://www.imdb.com/title/tt4682804/,4.7,4348,124.0,"['Drama', 'Sci-Fi']",R,36,IMDB
Human Capital,https://www.imdb.com/title/tt9185066/,6.4,4846,95.0,"['Crime', 'Drama']",TV-14,51,IMDB
Harriet,https://www.imdb.com/title/tt4648786/,6.5,15380,125.0,"['Action', 'Biography', 'Drama']",PG-13,66,IMDB
Ride Like a Girl,https://www.imdb.com/title/tt7600382/,7.0,2167,98.0,"['Biography', 'Drama', 'Sport']",PG,47,IMDB
Guns Akimbo,https://www.imdb.com/title/tt6902676/,6.3,27487,98.0,"['Action', 'Comedy', 'Thriller']",R,42,IMDB
Ordinary Love,https://www.imdb.com/title/tt6012380/,6.6,1847,92.0,"['Drama', 'Romance']",R,73,IMDB
"Endings, Beginnings",https://www.imdb.com/title/tt9147456/,5.8,1388,110.0,['Drama'],Unrated,41,IMDB
Bad Education,https://www.imdb.com/title/tt8206668/,7.1,20927,108.0,"['Biography', 'Comedy', 'Crime']",,79,IMDB
The Shadow of Violence,https://www.imdb.com/title/tt4460792/,6.8,1010,101.0,"['Crime', 'Drama']",R, ~data not found~ ,IMDB
The Goldfinch,https://www.imdb.com/title/tt3864056/,6.3,13273,149.0,['Drama'],R,40,IMDB
Jojo Rabbit,https://www.imdb.com/title/tt2584384/,7.9,238212,108.0,"['Comedy', 'Drama', 'War']",PG-13,58,IMDB
The Song of Names,https://www.imdb.com/title/tt1657517/,6.3,1506,113.0,"['Drama', 'Music', 'Mystery']",PG-13,51,IMDB
Greed,https://www.imdb.com/title/tt8972256/,5.7,3008,104.0,"['Comedy', 'Drama']",R,52,IMDB
Knives Out,https://www.imdb.com/title/tt8946378/,7.9,350261,130.0,"['Comedy', 'Crime', 'Drama']",PG-13,82,IMDB
Dolemite Is My Name,https://www.imdb.com/title/tt8526872/,7.3,47786,118.0,"['Biography', 'Comedy', 'Drama']",R,76,IMDB
Wolf,https://www.imdb.com/title/tt8152324/,5.1,1546,85.0,['Drama'],, ~data not found~ ,IMDB
Proxima,https://www.imdb.com/title/tt7374926/,6.4,2434,107.0,"['Action', 'Drama']",,75,IMDB
Zana,https://www.imdb.com/title/tt6463320/,9.0,4128,97.0,['Drama'],, ~data not found~ ,IMDB
Abominable,https://www.imdb.com/title/tt6324278/,7.0,24672,97.0,"['Animation', 'Adventure', 'Comedy']",PG,61,IMDB
Hustlers,https://www.imdb.com/title/tt5503686/,6.3,73702,110.0,"['Comedy', 'Crime', 'Drama']",R,79,IMDB
Color Out of Space,https://www.imdb.com/title/tt5073642/,6.2,22312,111.0,"['Horror', 'Sci-Fi']",Unrated,70,IMDB
A Beautiful Day in the Neighborhood,https://www.imdb.com/title/tt3224458/,7.3,47236,109.0,"['Biography', 'Drama']",PG,80,IMDB
"Live Twice, Love Once",https://www.imdb.com/title/tt9063902/,7.2,4126,101.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Military Wives,https://www.imdb.com/title/tt8951692/,6.4,1803,112.0,"['Comedy', 'Drama', 'Musical']",PG-13,55,IMDB
Jallikattu,https://www.imdb.com/title/tt8721556/,7.7,3061,95.0,"['Action', 'Crime']",Not Rated, ~data not found~ ,IMDB
Eternal Code,https://www.imdb.com/title/tt8655738/,5.3,1433,105.0,"['Action', 'Crime', 'Thriller']",, ~data not found~ ,IMDB
The Platform,https://www.imdb.com/title/tt8228288/,7.0,138228,94.0,"['Horror', 'Sci-Fi', 'Thriller']",,73,IMDB
While at War,https://www.imdb.com/title/tt7818580/,7.0,4266,107.0,"['Drama', 'History', 'War']",,55,IMDB
The Other Lamb,https://www.imdb.com/title/tt7737734/,5.0,1677,97.0,"['Drama', 'Horror']",Unrated,65,IMDB
Radioactive,https://www.imdb.com/title/tt6017756/,6.0,1977,109.0,"['Biography', 'Drama', 'Romance']",PG-13,53,IMDB
Just Mercy,https://www.imdb.com/title/tt4916630/,7.6,35139,137.0,"['Biography', 'Crime', 'Drama']",PG-13,68,IMDB
Yang guang pu zhao,https://www.imdb.com/title/tt10883506/,7.6,2350,156.0,"['Crime', 'Drama']",, ~data not found~ ,IMDB
Fleabag,https://www.imdb.com/title/tt10702760/,8.4,1094,80.0,['Comedy'],Unrated, ~data not found~ ,IMDB
Chhichhore,https://www.imdb.com/title/tt9052870/,8.1,21628,143.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
The Sky Is Pink,https://www.imdb.com/title/tt8902990/,7.6,6050,143.0,"['Drama', 'Family', 'Romance']",,55,IMDB
Blood Quantum,https://www.imdb.com/title/tt7394674/,5.5,1519,98.0,['Horror'],,63,IMDB
Love Action Drama,https://www.imdb.com/title/tt7117870/,5.2,1145,146.0,"['Comedy', 'Romance']",, ~data not found~ ,IMDB
The Personal History of David Copperfield,https://www.imdb.com/title/tt6439020/,6.3,5616,119.0,"['Comedy', 'Drama']",PG,75,IMDB
Sea Fever,https://www.imdb.com/title/tt2716382/,5.7,4696,95.0,"['Adventure', 'Drama', 'Horror']",,60,IMDB
K-12,https://www.imdb.com/title/tt10521814/,6.3,2140,96.0,"['Fantasy', 'Horror', 'Musical']",Not Rated, ~data not found~ ,IMDB
Magamuni,https://www.imdb.com/title/tt10370932/,7.9,1349,156.0,"['Crime', 'Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Babyteeth,https://www.imdb.com/title/tt8399664/,6.9,2512,118.0,"['Comedy', 'Drama']",,77,IMDB
Om det oÃ¤ndliga,https://www.imdb.com/title/tt6817944/,6.9,1949,78.0,['Drama'],,84,IMDB
The Painted Bird,https://www.imdb.com/title/tt1667354/,7.3,1956,169.0,"['Drama', 'War']",,73,IMDB
Corpus Christi,https://www.imdb.com/title/tt8649186/,7.6,7917,115.0,['Drama'],,77,IMDB
The King,https://www.imdb.com/title/tt7984766/,7.2,76959,140.0,"['Biography', 'Drama', 'History']",R,62,IMDB
Martin Eden,https://www.imdb.com/title/tt4516162/,6.7,2490,129.0,"['Drama', 'Romance']",,57,IMDB
Wasp Network,https://www.imdb.com/title/tt6760876/,5.8,5415,127.0,"['Crime', 'Drama', 'Thriller']",,54,IMDB
The Laundromat,https://www.imdb.com/title/tt5865326/,6.3,39897,95.0,"['Comedy', 'Crime', 'Drama']",R,57,IMDB
Ema,https://www.imdb.com/title/tt8800266/,6.8,4217,107.0,"['Drama', 'Music']",Unrated,71,IMDB
The Two Popes,https://www.imdb.com/title/tt8404614/,7.6,96022,125.0,"['Comedy', 'Drama']",PG-13,75,IMDB
Adults in the Room,https://www.imdb.com/title/tt7493370/,5.8,4506,124.0,['Drama'],, ~data not found~ ,IMDB
Joker,https://www.imdb.com/title/tt7286456/,8.5,829674,122.0,"['Crime', 'Drama', 'Thriller']",R,59,IMDB
First Cow,https://www.imdb.com/title/tt9231040/,7.1,1792,122.0,['Drama'],PG-13,89,IMDB
The Assistant,https://www.imdb.com/title/tt9000224/,6.1,6151,87.0,['Drama'],R,79,IMDB
Waves,https://www.imdb.com/title/tt8652728/,7.6,13136,135.0,"['Drama', 'Romance', 'Sport']",R,80,IMDB
Clownado,https://www.imdb.com/title/tt8485548/,6.3,2575,99.0,"['Comedy', 'Horror']",, ~data not found~ ,IMDB
438 dagar,https://www.imdb.com/title/tt8325442/,7.1,1363,124.0,"['Drama', 'Thriller']",, ~data not found~ ,IMDB
Quien a hierro mata,https://www.imdb.com/title/tt7967412/,6.6,4692,107.0,"['Drama', 'Thriller']",, ~data not found~ ,IMDB
Spider in the Web,https://www.imdb.com/title/tt7942736/,4.4,1164,113.0,['Thriller'],, ~data not found~ ,IMDB
The Fanatic,https://www.imdb.com/title/tt7869070/,4.2,6125,88.0,"['Crime', 'Thriller']",R,18,IMDB
Judy,https://www.imdb.com/title/tt7549996/,6.8,32998,118.0,"['Biography', 'Drama', 'Romance']",PG-13,66,IMDB
Saaho,https://www.imdb.com/title/tt6836936/,5.2,14497,170.0,"['Action', 'Thriller']",Not Rated, ~data not found~ ,IMDB
The Aeronauts,https://www.imdb.com/title/tt6141246/,6.6,23142,100.0,"['Action', 'Adventure', 'Drama']",PG-13,60,IMDB
Uncut Gems,https://www.imdb.com/title/tt5727208/,7.4,190664,135.0,"['Crime', 'Drama', 'Thriller']",R,90,IMDB
Tabernacle 101,https://www.imdb.com/title/tt5265980/,6.5,2434,98.0,"['Drama', 'Fantasy', 'Horror']",, ~data not found~ ,IMDB
An Officer and a Spy,https://www.imdb.com/title/tt2398149/,7.2,9068,132.0,"['Drama', 'History', 'Thriller']",,56,IMDB
Ford v Ferrari,https://www.imdb.com/title/tt1950186/,8.1,237452,152.0,"['Action', 'Biography', 'Drama']",PG-13,81,IMDB
The Informer,https://www.imdb.com/title/tt1833116/,6.6,14176,113.0,"['Crime', 'Drama', 'Thriller']",R,61,IMDB
Seberg,https://www.imdb.com/title/tt1780967/,5.6,4000,102.0,"['Biography', 'Drama', 'Thriller']",R,54,IMDB
Motherless Brooklyn,https://www.imdb.com/title/tt0385887/,6.8,32006,144.0,"['Crime', 'Drama', 'Mystery']",R,60,IMDB
Falling Inn Love,https://www.imdb.com/title/tt9860728/,5.6,13743,98.0,"['Comedy', 'Romance']",TV-PG, ~data not found~ ,IMDB
"Ser du mÃ¥nen, Daniel",https://www.imdb.com/title/tt9179230/,8.0,1231,138.0,['Drama'],, ~data not found~ ,IMDB
Gundala,https://www.imdb.com/title/tt8237172/,6.7,2726,123.0,"['Action', 'Adventure', 'Drama']",, ~data not found~ ,IMDB
Marriage Story,https://www.imdb.com/title/tt7653254/,8.0,221633,137.0,"['Comedy', 'Drama', 'Romance']",R,94,IMDB
Ad Astra,https://www.imdb.com/title/tt2935510/,6.6,178429,123.0,"['Adventure', 'Drama', 'Mystery']",PG-13,80,IMDB
The Truth,https://www.imdb.com/title/tt8323120/,6.4,3249,106.0,"['Drama', 'Family']",PG,75,IMDB
Yuyeolui eumagaelbeom,https://www.imdb.com/title/tt10763618/,7.1,1557,122.0,"['Drama', 'Romance']",, ~data not found~ ,IMDB
Black Ops,https://www.imdb.com/title/tt8439934/,5.6,1321,102.0,"['Action', 'Horror', 'Sci-Fi']",, ~data not found~ ,IMDB
It Chapter Two,https://www.imdb.com/title/tt7349950/,6.6,186406,169.0,"['Drama', 'Fantasy', 'Horror']",R,58,IMDB
Rabid,https://www.imdb.com/title/tt5628902/,5.1,3149,107.0,"['Horror', 'Sci-Fi']",Not Rated,43,IMDB
Dark Light,https://www.imdb.com/title/tt9135260/,4.6,1828,90.0,"['Action', 'Horror', 'Mystery']",, ~data not found~ ,IMDB
NiNoKuni,https://www.imdb.com/title/tt9760504/,6.1,2148,106.0,"['Animation', 'Action', 'Adventure']",TV-14, ~data not found~ ,IMDB
The Huntress: Rune of the Dead,https://www.imdb.com/title/tt8284860/,5.9,2395,105.0,"['Action', 'Drama', 'Fantasy']",Not Rated, ~data not found~ ,IMDB
Dark Encounter,https://www.imdb.com/title/tt8269120/,5.1,1511,97.0,"['Mystery', 'Sci-Fi', 'Thriller']",, ~data not found~ ,IMDB
Burn,https://www.imdb.com/title/tt8009314/,5.7,2857,88.0,['Thriller'],R,50,IMDB
Mary,https://www.imdb.com/title/tt5834854/,4.4,2306,84.0,['Horror'],R,31,IMDB
To Your Last Death,https://www.imdb.com/title/tt3748918/,7.5,2616,91.0,"['Animation', 'Action', 'Horror']",, ~data not found~ ,IMDB
Jacob's Ladder,https://www.imdb.com/title/tt3016748/,3.5,2239,89.0,"['Drama', 'Horror', 'Mystery']",R,31,IMDB
Overcomer,https://www.imdb.com/title/tt8186318/,6.6,3300,119.0,"['Drama', 'Family', 'Sport']",PG,17,IMDB
Abigail,https://www.imdb.com/title/tt7025388/,4.9,2428,110.0,"['Action', 'Adventure', 'Fantasy']",TV-14, ~data not found~ ,IMDB
"Someone, Somewhere",https://www.imdb.com/title/tt10407272/,6.5,1991,110.0,"['Comedy', 'Drama', 'Family']",, ~data not found~ ,IMDB
Angel Has Fallen,https://www.imdb.com/title/tt6189022/,6.4,70654,121.0,"['Action', 'Thriller']",R,45,IMDB
VariaÃ§Ãµes: Guardian Angel,https://www.imdb.com/title/tt2155399/,7.3,2119,109.0,"['Biography', 'Drama', 'Music']",, ~data not found~ ,IMDB
Sextuplets,https://www.imdb.com/title/tt8976710/,4.4,6700,97.0,['Comedy'],TV-14,21,IMDB
Can You Keep a Secret?,https://www.imdb.com/title/tt8707922/,5.3,7551,94.0,"['Comedy', 'Romance']",,35,IMDB
Journey to China: The Mystery of Iron Mask,https://www.imdb.com/title/tt6218010/,4.6,2081,120.0,"['Action', 'Adventure', 'Family']",, ~data not found~ ,IMDB
"Where'd You Go, Bernadette",https://www.imdb.com/title/tt2365580/,6.5,13789,109.0,"['Comedy', 'Drama']",PG-13,51,IMDB
Mission Mangal,https://www.imdb.com/title/tt9248972/,6.5,10362,130.0,"['Drama', 'History']",Not Rated, ~data not found~ ,IMDB
Batla House,https://www.imdb.com/title/tt8869978/,7.2,8608,146.0,"['Action', 'Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
47 Meters Down: Uncaged,https://www.imdb.com/title/tt7329656/,5.0,17584,90.0,"['Adventure', 'Drama', 'Horror']",PG-13,43,IMDB
Evaru,https://www.imdb.com/title/tt10545484/,8.2,3169,118.0,"['Crime', 'Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Heroic Losers,https://www.imdb.com/title/tt10384744/,7.3,5332,116.0,"['Adventure', 'Comedy', 'Crime']",, ~data not found~ ,IMDB
Angel of Mine,https://www.imdb.com/title/tt7058080/,6.5,7542,98.0,"['Drama', 'Mystery', 'Thriller']",R,47,IMDB
Comali,https://www.imdb.com/title/tt10711648/,6.9,1811,143.0,['Comedy'],Not Rated, ~data not found~ ,IMDB
Instinct,https://www.imdb.com/title/tt8386898/,6.3,1037,108.0,"['Drama', 'Thriller']",, ~data not found~ ,IMDB
Annabellum: The Curse of Salem,https://www.imdb.com/title/tt10498810/,2.5,1062,76.0,"['Horror', 'Mystery', 'Thriller']",, ~data not found~ ,IMDB
Exit 0,https://www.imdb.com/title/tt6745550/,6.4,1771,95.0,['Thriller'],, ~data not found~ ,IMDB
Itsy Bitsy,https://www.imdb.com/title/tt6895284/,4.9,2530,94.0,"['Fantasy', 'Horror', 'Mystery']",Not Rated, ~data not found~ ,IMDB
Jabariya Jodi,https://www.imdb.com/title/tt8785426/,4.3,1086,125.0,"['Action', 'Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Ambili,https://www.imdb.com/title/tt8282830/,7.0,1051,140.0,"['Adventure', 'Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
7500,https://www.imdb.com/title/tt6436726/,6.3,11144,93.0,"['Action', 'Drama', 'Thriller']",R,58,IMDB
The Kitchen,https://www.imdb.com/title/tt5822564/,5.5,13218,102.0,"['Action', 'Crime', 'Drama']",R,35,IMDB
Welad Rizk 2,https://www.imdb.com/title/tt10151260/,7.2,1304,103.0,"['Action', 'Comedy', 'Crime']",, ~data not found~ ,IMDB
Nerkonda Paarvai,https://www.imdb.com/title/tt9675716/,8.2,4899,157.0,"['Action', 'Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Haunt,https://www.imdb.com/title/tt6535880/,6.3,15835,92.0,"['Horror', 'Thriller']",R,69,IMDB
Scary Stories to Tell in the Dark,https://www.imdb.com/title/tt3387520/,6.2,52230,108.0,"['Adventure', 'Horror', 'Mystery']",PG-13,61,IMDB
The Art of Racing in the Rain,https://www.imdb.com/title/tt1478839/,7.5,20472,109.0,"['Comedy', 'Drama', 'Romance']",PG,43,IMDB
Shanghai Fortress,https://www.imdb.com/title/tt6628322/,4.3,1680,107.0,"['Action', 'Sci-Fi']",, ~data not found~ ,IMDB
The Reliant,https://www.imdb.com/title/tt6105774/,3.5,1335,140.0,['Action'],PG-13, ~data not found~ ,IMDB
Dora and the Lost City of Gold,https://www.imdb.com/title/tt7547410/,6.0,20106,102.0,"['Adventure', 'Comedy', 'Family']",PG,63,IMDB
The Angry Birds Movie 2,https://www.imdb.com/title/tt6095472/,6.4,18583,97.0,"['Animation', 'Adventure', 'Comedy']",PG,60,IMDB
Madness in the Method,https://www.imdb.com/title/tt6038042/,5.9,1510,99.0,"['Comedy', 'Crime']",Not Rated, ~data not found~ ,IMDB
Airplane Mode,https://www.imdb.com/title/tt5617916/,3.8,3316,80.0,['Comedy'],, ~data not found~ ,IMDB
A Score to Settle,https://www.imdb.com/title/tt3758162/,4.6,3735,103.0,"['Action', 'Crime', 'Drama']",Not Rated,37,IMDB
Khandaani Shafakhana,https://www.imdb.com/title/tt10519182/,4.1,1001,136.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Violet Evergarden: Eternity and the Auto Memories Doll,https://www.imdb.com/title/tt10477558/,7.4,1387,90.0,"['Animation', 'Drama', 'Family']",, ~data not found~ ,IMDB
Dragon Quest: Your Story,https://www.imdb.com/title/tt10127562/,6.5,1891,103.0,"['Animation', 'Adventure', 'Family']",, ~data not found~ ,IMDB
One Piece: Stampede,https://www.imdb.com/title/tt9430698/,7.7,3349,101.0,"['Animation', 'Action', 'Adventure']",TV-14, ~data not found~ ,IMDB
Padre no hay mÃ¡s que uno,https://www.imdb.com/title/tt9427166/,6.1,1434,98.0,['Comedy'],, ~data not found~ ,IMDB
Awake,https://www.imdb.com/title/tt7584702/,5.0,2302,92.0,"['Action', 'Crime', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Killerman,https://www.imdb.com/title/tt7420342/,5.4,3151,112.0,"['Action', 'Crime', 'Drama']",R,42,IMDB
Exit,https://www.imdb.com/title/tt10648440/,7.0,3053,103.0,"['Action', 'Comedy']",Not Rated, ~data not found~ ,IMDB
The Divine Fury,https://www.imdb.com/title/tt10550884/,6.1,1787,129.0,"['Action', 'Horror', 'Thriller']",Not Rated,33,IMDB
Ghost,https://www.imdb.com/title/tt9378950/,5.2,1212,130.0,"['Horror', 'Thriller']",, ~data not found~ ,IMDB
Operation Brothers,https://www.imdb.com/title/tt4995776/,6.6,20738,129.0,"['Drama', 'History', 'Thriller']",, ~data not found~ ,IMDB
Dear Comrade,https://www.imdb.com/title/tt8388508/,7.3,4644,169.0,"['Action', 'Drama', 'Romance']",Not Rated, ~data not found~ ,IMDB
Horrible Histories: The Movie - Rotten Romans,https://www.imdb.com/title/tt7715070/,5.2,1953,92.0,"['Comedy', 'Family', 'History']",, ~data not found~ ,IMDB
A Rainy Day in New York,https://www.imdb.com/title/tt7139936/,6.6,23742,92.0,"['Comedy', 'Romance']",PG-13,44,IMDB
Thanneermathan Dinangal,https://www.imdb.com/title/tt10551608/,8.0,1783,136.0,"['Comedy', 'Romance']",, ~data not found~ ,IMDB
Judgementall Hai Kya,https://www.imdb.com/title/tt8108196/,6.0,4633,121.0,"['Comedy', 'Drama', 'Mystery']",, ~data not found~ ,IMDB
Red Shoes and the Seven Dwarfs,https://www.imdb.com/title/tt4429160/,6.3,1590,92.0,"['Animation', 'Action', 'Adventure']",PG, ~data not found~ ,IMDB
The Blue Elephant 2,https://www.imdb.com/title/tt10515086/,8.3,5472,130.0,"['Drama', 'Horror', 'Mystery']",, ~data not found~ ,IMDB
False Witness,https://www.imdb.com/title/tt6648932/,7.6,1280,86.0,['Thriller'],, ~data not found~ ,IMDB
A Good Woman Is Hard to Find,https://www.imdb.com/title/tt6624144/,6.2,2044,97.0,"['Crime', 'Thriller']",,65,IMDB
Otherhood,https://www.imdb.com/title/tt4180560/,6.1,8496,100.0,['Comedy'],R,38,IMDB
The Wretched,https://www.imdb.com/title/tt8305806/,5.8,4691,95.0,['Horror'],Not Rated,61,IMDB
Prey,https://www.imdb.com/title/tt5699928/,4.7,1712,85.0,"['Adventure', 'Horror', 'Mystery']",PG-13, ~data not found~ ,IMDB
Ardaas Karaan,https://www.imdb.com/title/tt9537346/,8.9,1348,140.0,['Drama'],, ~data not found~ ,IMDB
Secret Obsession,https://www.imdb.com/title/tt9419834/,4.3,16725,97.0,"['Drama', 'Mystery', 'Thriller']",TV-14, ~data not found~ ,IMDB
Kadaram Kondan,https://www.imdb.com/title/tt9239882/,5.7,1317,121.0,"['Action', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Aame,https://www.imdb.com/title/tt8944398/,6.3,1013,143.0,"['Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
1BR,https://www.imdb.com/title/tt7541106/,5.8,2945,90.0,"['Drama', 'Horror', 'Thriller']",,57,IMDB
The Banana Splits Movie,https://www.imdb.com/title/tt9831136/,5.0,2265,89.0,"['Comedy', 'Horror', 'Sci-Fi']",R, ~data not found~ ,IMDB
iSmart Shankar,https://www.imdb.com/title/tt9558468/,5.5,1441,140.0,"['Action', 'Sci-Fi']",Not Rated, ~data not found~ ,IMDB
Cosmos,https://www.imdb.com/title/tt4477292/,5.8,2634,128.0,"['Adventure', 'Mystery', 'Sci-Fi']",, ~data not found~ ,IMDB
Never Grow Old,https://www.imdb.com/title/tt1158939/,5.9,2756,100.0,"['Drama', 'Western']",R,65,IMDB
General,https://www.imdb.com/title/tt6916502/,3.1,1694,145.0,"['Biography', 'Drama', 'History']",, ~data not found~ ,IMDB
Fast & Furious Presents: Hobbs & Shaw,https://www.imdb.com/title/tt6806448/,6.4,155852,137.0,"['Action', 'Adventure', 'Thriller']",PG-13,60,IMDB
I'm No Longer Here,https://www.imdb.com/title/tt4323594/,7.4,2715,112.0,['Drama'],,68,IMDB
Super 30,https://www.imdb.com/title/tt7485048/,8.0,18384,154.0,"['Biography', 'Drama']",Not Rated, ~data not found~ ,IMDB
Point Blank,https://www.imdb.com/title/tt2499472/,5.7,10693,86.0,"['Action', 'Thriller']",,37,IMDB
Sivappu Manjal Pachai,https://www.imdb.com/title/tt10334602/,7.1,1014,140.0,"['Action', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Ne Zha,https://www.imdb.com/title/tt10627720/,7.5,4776,110.0,"['Animation', 'Action', 'Adventure']",Not Rated,54,IMDB
Crawl,https://www.imdb.com/title/tt8364368/,6.2,59340,87.0,"['Action', 'Drama', 'Horror']",R,60,IMDB
The Lion King,https://www.imdb.com/title/tt6105098/,6.9,196446,118.0,"['Animation', 'Adventure', 'Drama']",PG,55,IMDB
18am Padi,https://www.imdb.com/title/tt7692434/,6.0,1097,160.0,"['Action', 'Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Oh Baby,https://www.imdb.com/title/tt9348296/,7.4,1624,161.0,"['Comedy', 'Drama', 'Fantasy']",, ~data not found~ ,IMDB
PokÃ©mon: Mewtwo Strikes Back - Evolution,https://www.imdb.com/title/tt8856470/,5.7,3785,98.0,"['Animation', 'Action', 'Family']",, ~data not found~ ,IMDB
My Thoughts Are Silent,https://www.imdb.com/title/tt7876510/,8.4,1114,104.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Cruel Peter,https://www.imdb.com/title/tt6051260/,4.9,1076,95.0,['Horror'],, ~data not found~ ,IMDB
A.M.I.,https://www.imdb.com/title/tt8712750/,3.9,1384,77.0,"['Horror', 'Thriller']",, ~data not found~ ,IMDB
Ibiza,https://www.imdb.com/title/tt7942936/,4.9,1191,87.0,['Comedy'],, ~data not found~ ,IMDB
Daughter of the Wolf,https://www.imdb.com/title/tt7615052/,5.3,4700,88.0,"['Action', 'Thriller']",R,36,IMDB
Mrs Lowry & Son,https://www.imdb.com/title/tt7590074/,6.6,1180,91.0,"['Biography', 'Drama', 'History']",Not Rated,42,IMDB
Storozh,https://www.imdb.com/title/tt10310222/,6.4,1091,90.0,"['Drama', 'Thriller']",, ~data not found~ ,IMDB
Kidnapping Stella,https://www.imdb.com/title/tt8613876/,4.8,4768,89.0,"['Crime', 'Thriller']",, ~data not found~ ,IMDB
One Day: Justice Delivered,https://www.imdb.com/title/tt8130558/,5.5,1290,124.0,"['Action', 'Crime', 'Thriller']",, ~data not found~ ,IMDB
Luca,https://www.imdb.com/title/tt7382730/,7.5,1267,151.0,"['Drama', 'Mystery', 'Romance']",, ~data not found~ ,IMDB
End of Sentence,https://www.imdb.com/title/tt6910006/,7.4,1178,96.0,['Drama'],,75,IMDB
Jiivi,https://www.imdb.com/title/tt10556036/,7.9,1022,122.0,"['Drama', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Brochevarevarura,https://www.imdb.com/title/tt9742334/,8.0,2091,138.0,['Comedy'],Not Rated, ~data not found~ ,IMDB
Tottaa Pataaka Item Maal,https://www.imdb.com/title/tt9000388/,8.0,1139,107.0,['Drama'],, ~data not found~ ,IMDB
Killers Anonymous,https://www.imdb.com/title/tt8400758/,5.2,6695,95.0,"['Action', 'Crime', 'Mystery']",R,22,IMDB
Turma da MÃ´nica: LaÃ§os,https://www.imdb.com/title/tt8169552/,7.3,1408,97.0,"['Adventure', 'Comedy', 'Family']",, ~data not found~ ,IMDB
