,Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date
6531,Dracula: The Dark Prince,https://www.imdb.com/title/tt2287214/,3.8,1575,100.0,"['Action', 'Fantasy']",R,,IMDB,['USA'],"['English', 'Romanian']",2013-10-15
6532,Anna,https://www.imdb.com/title/tt1715336/,6.5,21009,99.0,"['Drama', 'Mystery', 'Sci-Fi']",R,4.2,IMDB,"['Spain', 'USA', 'UK', 'France']",['English'],2014-01-24
6533,Walking With The Enemy,https://www.imdb.com/title/tt1515208/,6.4,1818,124.0,"['Action', 'Drama', 'History']",PG-13,4.4,IMDB,"['Romania', 'Hungary', 'Canada', 'USA']","['English', 'German', 'Hungarian', 'Romanian']",2014-04-25
6534,Charlie's Country,https://www.imdb.com/title/tt3244512/,7.2,1984,108.0,['Drama'],Not Rated,7.5,IMDB,['Australia'],"['Aboriginal', 'English']",2014-07-17
6535,Her,https://www.imdb.com/title/tt1798709/,8.0,519681,126.0,"['Drama', 'Romance', 'Sci-Fi']",R,9.0,IMDB,['USA'],['English'],2014-01-10
6536,Mishawr Rawhoshyo,https://www.imdb.com/title/tt3148268/,6.2,1545,148.0,['Thriller'],Unrated,,IMDB,['India'],['Bengali'],2013-10-11
6537,Torment,https://www.imdb.com/title/tt2900822/,4.7,2608,82.0,"['Horror', 'Thriller']",R,,IMDB,['Canada'],['English'],2014-06-10
6538,Avenged,https://www.imdb.com/title/tt2378453/,5.5,3289,95.0,"['Action', 'Fantasy', 'Horror']",R,,IMDB,['USA'],['English'],2015-03-06
6539,Free Ride,https://www.imdb.com/title/tt1839482/,5.6,2065,86.0,"['Action', 'Drama', 'Thriller']",Not Rated,4.1,IMDB,['USA'],['English'],2014-01-10
6540,Louder Than Words,https://www.imdb.com/title/tt1641401/,6.0,1046,95.0,"['Drama', 'Family']",PG-13,2.9,IMDB,['USA'],['English'],2014-07-01
6541,The Hunted,https://www.imdb.com/title/tt3149900/,4.7,1140,89.0,"['Horror', 'Mystery', 'Thriller']",PG-13,,IMDB,['USA'],['English'],2014-09-09
6542,Meu Passado Me Condena: O Filme,https://www.imdb.com/title/tt3034258/,5.9,2019,102.0,"['Comedy', 'Romance']",,,IMDB,['Brazil'],['Portuguese'],2013-10-25
6543,Ramayya Vastavayya,https://www.imdb.com/title/tt2856674/,5.1,1777,167.0,"['Action', 'Drama']",Not Rated,,IMDB,['India'],['Telugu'],2013-10-10
6544,Fandry,https://www.imdb.com/title/tt2827320/,8.3,1815,101.0,"['Drama', 'Family']",Not Rated,,IMDB,['India'],['Marathi'],2014-02-14
6545,Sein letztes Rennen,https://www.imdb.com/title/tt2320968/,7.2,2169,114.0,"['Comedy', 'Drama', 'Sport']",,,IMDB,['Germany'],['German'],2013-10-10
6546,sxtape,https://www.imdb.com/title/tt2041331/,3.3,1776,82.0,['Horror'],R,,IMDB,['USA'],['English'],2014-05-16
6547,Stalingrad,https://www.imdb.com/title/tt1966566/,5.6,15397,131.0,"['Action', 'Drama', 'War']",R,4.9,IMDB,['Russia'],"['Russian', 'German', 'Japanese']",2013-10-10
6548,Game of Assassins,https://www.imdb.com/title/tt1067773/,5.5,2131,80.0,"['Action', 'Adventure', 'Horror']",R,,IMDB,['USA'],['English'],2016-05-18
6549,Hwayi: Gwimuleul samkin ai,https://www.imdb.com/title/tt2972362/,7.0,3870,126.0,"['Action', 'Thriller']",Not Rated,,IMDB,['South Korea'],['Korean'],2013-10-09
6550,The Saratov Approach,https://www.imdb.com/title/tt2887322/,5.6,2006,107.0,"['Action', 'Drama', 'Thriller']",PG-13,,IMDB,"['USA', 'Ukraine']","['English', 'Russian']",2013-10-09
6551,Haunt,https://www.imdb.com/title/tt2386278/,5.2,7807,86.0,"['Horror', 'Mystery', 'Romance']",R,3.3,IMDB,['USA'],['English'],2013-10-09
6552,Beneath,https://www.imdb.com/title/tt2991296/,5.4,4065,89.0,"['Adventure', 'Drama', 'Horror']",Unrated,3.4,IMDB,['USA'],['English'],2014-07-25
6553,The Monkey's Paw,https://www.imdb.com/title/tt2513092/,4.5,2219,91.0,"['Horror', 'Thriller']",Not Rated,,IMDB,['USA'],['English'],2013-10-08
6554,CBGB,https://www.imdb.com/title/tt1786751/,6.6,8798,102.0,"['Crime', 'Drama', 'Music']",R,3.0,IMDB,['USA'],['English'],2013-10-11
6555,Carrie,https://www.imdb.com/title/tt1939659/,5.9,130754,100.0,"['Drama', 'Horror']",R,5.3,IMDB,"['USA', 'Canada']",['English'],2013-10-18
6556,Adult World,https://www.imdb.com/title/tt1067765/,6.1,16553,97.0,"['Comedy', 'Drama']",R,6.1,IMDB,['USA'],['English'],2014-02-14
6557,The Secret Life of Walter Mitty,https://www.imdb.com/title/tt0359950/,7.3,287336,114.0,"['Comedy', 'Drama', 'Fantasy']",PG,5.4,IMDB,"['USA', 'UK']","['English', 'Spanish', 'Icelandic']",2013-12-25
6558,Han Gong-ju,https://www.imdb.com/title/tt3265462/,7.2,1892,112.0,['Drama'],R,6.8,IMDB,['South Korea'],['Korean'],2014-04-17
6559,Pulling Strings,https://www.imdb.com/title/tt3203890/,6.0,1721,111.0,"['Comedy', 'Romance']",PG,5.7,IMDB,['Mexico'],"['English', 'Spanish']",2013-11-08
6560,Grace Unplugged,https://www.imdb.com/title/tt2349460/,6.1,3190,102.0,"['Drama', 'Music']",PG,3.9,IMDB,['USA'],['English'],2014-09-01
6561,Mato Sem Cachorro,https://www.imdb.com/title/tt2039369/,5.9,1103,101.0,"['Comedy', 'Romance']",,,IMDB,['Brazil'],['Portuguese'],2013-10-04
6562,Entre NÃÂ³s,https://www.imdb.com/title/tt2445698/,7.0,1023,100.0,['Drama'],,,IMDB,['Brazil'],['Portuguese'],2014-03-28
6563,The Counselor,https://www.imdb.com/title/tt2193215/,5.3,94987,117.0,"['Crime', 'Drama', 'Thriller']",R,4.8,IMDB,"['UK', 'USA']","['English', 'Spanish', 'Dutch']",2013-10-25
6564,Bastards of Young,https://www.imdb.com/title/tt2122283/,6.6,1416,80.0,"['Comedy', 'Drama']",Not Rated,,IMDB,['USA'],['English'],2013-10-03
6565,The Book Thief,https://www.imdb.com/title/tt0816442/,7.6,124768,131.0,"['Drama', 'War']",PG-13,5.3,IMDB,"['USA', 'Germany']","['English', 'German']",2013-11-27
6566,Idharkuthane Aasaipattai Balakumara,https://www.imdb.com/title/tt3219268/,7.1,1512,136.0,['Comedy'],,,IMDB,['India'],['Tamil'],2013-10-02
6567,So-won,https://www.imdb.com/title/tt3153634/,8.3,5065,122.0,['Drama'],Not Rated,,IMDB,['South Korea'],['Korean'],2013-10-02
6568,Shameless,https://www.imdb.com/title/tt2576450/,3.6,5140,143.0,"['Action', 'Comedy', 'Romance']",Not Rated,,IMDB,['India'],['Hindi'],2013-10-02
6569,13/13/13,https://www.imdb.com/title/tt2991516/,3.3,1559,86.0,['Horror'],Not Rated,,IMDB,['USA'],['English'],2013-10-01
6570,Alpha Alert,https://www.imdb.com/title/tt2363181/,4.8,1119,84.0,['Thriller'],R,,IMDB,"['UK', 'USA']",['English'],2014-06-17
6571,Queen,https://www.imdb.com/title/tt3322420/,8.2,58761,146.0,"['Adventure', 'Comedy', 'Drama']",Not Rated,,IMDB,['India'],"['Hindi', 'English', 'French', 'Japanese', 'Dutch']",2014-03-07
6572,White Rabbit,https://www.imdb.com/title/tt2241116/,6.0,1166,90.0,['Drama'],Not Rated,4.1,IMDB,['USA'],['English'],2015-02-13
6573,La herida,https://www.imdb.com/title/tt2721712/,6.3,1177,95.0,['Drama'],,,IMDB,['Spain'],['Spanish'],2013-10-04
6574,The Young and Prodigious T.S. Spivet,https://www.imdb.com/title/tt1981107/,7.1,16466,105.0,"['Action', 'Adventure', 'Comedy']",PG,5.3,IMDB,"['France', 'Canada']",['English'],2015-07-31
6575,Nurse 3D,https://www.imdb.com/title/tt1913166/,4.5,9318,84.0,"['Horror', 'Thriller']",R,2.9,IMDB,['USA'],['English'],2013-10-24
6576,Ekskursante,https://www.imdb.com/title/tt3274484/,8.2,1398,110.0,"['Action', 'Drama']",,,IMDB,['Lithuania'],"['Russian', 'Lithuanian']",2013-09-27
6577,Onaayum Aattukkuttiyum,https://www.imdb.com/title/tt3185772/,8.2,2209,141.0,"['Action', 'Crime', 'Thriller']",Not Rated,,IMDB,['India'],['Tamil'],2013-09-27
6578,Echoes from the Dead,https://www.imdb.com/title/tt2425852/,5.7,1048,99.0,"['Drama', 'Mystery', 'Thriller']",,,IMDB,['Sweden'],['Swedish'],2013-09-27
6579,Captain Phillips,https://www.imdb.com/title/tt1535109/,7.8,409909,134.0,"['Biography', 'Crime', 'Drama']",PG-13,8.2,IMDB,['USA'],"['English', 'Somali']",2013-10-11
6580,Baggage Claim,https://www.imdb.com/title/tt1171222/,5.1,8622,96.0,"['Comedy', 'Romance']",PG-13,3.4,IMDB,['USA'],['English'],2013-09-27
6581,Atharintiki Daaredi,https://www.imdb.com/title/tt3042926/,7.2,8097,170.0,"['Action', 'Comedy', 'Drama']",Not Rated,,IMDB,['India'],['Telugu'],2013-09-26
6582,Young Detective Dee: Rise of the Sea Dragon,https://www.imdb.com/title/tt2992146/,6.4,4299,134.0,"['Action', 'Adventure', 'Drama']",Not Rated,,IMDB,['China'],['Mandarin'],2013-09-27
6583,Okolofutbola,https://www.imdb.com/title/tt2643308/,6.6,1856,100.0,['Drama'],,,IMDB,['Russia'],['Russian'],2013-09-26
6584,Cloudy With a Chance of Meatballs 2,https://www.imdb.com/title/tt1985966/,6.4,87531,95.0,"['Animation', 'Adventure', 'Comedy']",PG,5.9,IMDB,['USA'],"['English', 'Chinese']",2013-09-27
6585,Nothing Left to Fear,https://www.imdb.com/title/tt1662293/,4.4,4725,100.0,['Horror'],R,1.2,IMDB,['USA'],['English'],2013-09-26
6586,Raja Rani,https://www.imdb.com/title/tt3203910/,7.6,4108,160.0,"['Comedy', 'Drama', 'Romance']",,,IMDB,['India'],['Tamil'],2013-09-26
6587,Losejas,https://www.imdb.com/title/tt2924336/,7.2,1579,109.0,"['Drama', 'Thriller']",Not Rated,,IMDB,['Lithuania'],['Lithuanian'],2015-10-28
6588,Hoe duur was de suiker,https://www.imdb.com/title/tt2691498/,6.8,1493,120.0,"['Drama', 'History']",,,IMDB,"['Netherlands', 'Germany', 'South Africa']",['Dutch'],2013-09-26
6589,Knights of Badassdom,https://www.imdb.com/title/tt1545660/,5.6,18908,86.0,"['Action', 'Adventure', 'Comedy']",R,5.6,IMDB,['USA'],['English'],2014-04-11
6590,The Wrath of Vajra,https://www.imdb.com/title/tt3259968/,5.7,1573,111.0,"['Action', 'Fantasy']",Not Rated,,IMDB,"['China', 'Hong Kong', 'Japan', 'Taiwan']","['Mandarin', 'English']",2013-09-24
6591,Blood of Redemption,https://www.imdb.com/title/tt2510268/,4.5,1484,85.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB,['USA'],['English'],2013-12-19
6592,Romeo and Juliet,https://www.imdb.com/title/tt1645131/,5.8,10820,118.0,"['Drama', 'Romance']",PG-13,4.1,IMDB,"['UK', 'Italy', 'Switzerland']","['English', 'Latin']",2013-10-11
6593,Living Is Easy with Eyes Closed,https://www.imdb.com/title/tt2896036/,7.0,5667,108.0,"['Comedy', 'Drama']",Not Rated,,IMDB,['Spain'],"['Spanish', 'English']",2013-10-31
6594,Ambushed,https://www.imdb.com/title/tt2497808/,3.9,1454,96.0,"['Action', 'Crime', 'Drama']",R,,IMDB,['USA'],['English'],2013-10-16
6595,LFO,https://www.imdb.com/title/tt2660332/,6.6,1052,94.0,"['Drama', 'Sci-Fi']",,,IMDB,"['Sweden', 'Denmark']",['Swedish'],2014-12-27
6596,The Boy and the World,https://www.imdb.com/title/tt3183630/,7.6,6076,80.0,"['Animation', 'Adventure', 'Family']",PG,8.0,IMDB,['Brazil'],['Portuguese'],2014-01-17
6597,Cold Comes the Night,https://www.imdb.com/title/tt2511428/,5.7,8572,90.0,"['Crime', 'Thriller']",R,3.7,IMDB,['USA'],['English'],2014-01-10
6598,Ninja: Shadow of a Tear,https://www.imdb.com/title/tt2458106/,6.2,11073,95.0,"['Action', 'Thriller']",R,,IMDB,"['Thailand', 'USA']","['English', 'Japanese']",2013-12-27
6599,Grand Piano,https://www.imdb.com/title/tt2039345/,5.9,17101,90.0,"['Drama', 'Music', 'Mystery']",R,6.1,IMDB,"['Spain', 'USA']",['English'],2013-10-25
6600,Coherence,https://www.imdb.com/title/tt2866360/,7.2,102180,89.0,"['Drama', 'Mystery', 'Sci-Fi']",Not Rated,6.5,IMDB,"['USA', 'UK']",['English'],2014-08-06
6601,The Torn Poster Let Out a Hero,https://www.imdb.com/title/tt2615584/,4.8,4209,146.0,"['Action', 'Comedy']",Not Rated,,IMDB,['India'],['Hindi'],2013-09-20
6602,Machete Kills,https://www.imdb.com/title/tt2002718/,5.6,73125,107.0,"['Action', 'Crime', 'Thriller']",R,4.1,IMDB,"['USA', 'Russia']","['English', 'Spanish']",2013-10-11
6603,Battle of the Year,https://www.imdb.com/title/tt1532958/,5.0,8972,110.0,"['Drama', 'Music']",PG-13,2.9,IMDB,['USA'],['English'],2013-09-20
6604,Wolf,https://www.imdb.com/title/tt2504404/,7.3,3489,122.0,"['Crime', 'Drama', 'Thriller']",Unrated,5.2,IMDB,['Netherlands'],"['Dutch', 'Arabic', 'French', 'Turkish', 'English']",2013-09-19
6605,Runner Runner,https://www.imdb.com/title/tt2364841/,5.6,59889,88.0,"['Crime', 'Thriller']",R,3.6,IMDB,['USA'],"['English', 'Spanish']",2013-10-04
6606,Shrek the Musical,https://www.imdb.com/title/tt3070936/,7.1,2570,130.0,"['Comedy', 'Family', 'Fantasy']",TV-G,,IMDB,['USA'],['English'],2013-09-17
6607,Breakout,https://www.imdb.com/title/tt2314886/,4.2,2581,89.0,"['Action', 'Crime', 'Drama']",R,,IMDB,['Canada'],['English'],2013-09-17
6608,Dick Figures: The Movie,https://www.imdb.com/title/tt2312262/,6.8,1330,73.0,"['Animation', 'Action', 'Adventure']",Unrated,,IMDB,['USA'],"['English', 'Japanese', 'French']",2013-09-17
6609,Cas & Dylan,https://www.imdb.com/title/tt2334593/,6.6,1129,90.0,"['Comedy', 'Drama']",Not Rated,3.2,IMDB,['Canada'],['English'],2015-05-01
6610,Filth,https://www.imdb.com/title/tt1450321/,7.1,98949,97.0,"['Comedy', 'Crime', 'Drama']",R,5.6,IMDB,"['UK', 'Germany', 'Sweden', 'Belgium', 'USA']","['English', 'German', 'Scots']",2014-04-24
6611,North 24 Kaatham,https://www.imdb.com/title/tt3198468/,7.6,2006,125.0,"['Adventure', 'Comedy', 'Drama']",,,IMDB,['India'],['Malayalam'],2013-09-15
6612,Witching and Bitching,https://www.imdb.com/title/tt2404738/,6.4,13001,112.0,"['Action', 'Comedy', 'Fantasy']",Not Rated,7.3,IMDB,"['Spain', 'France']",['Spanish'],2013-09-27
6613,Autumn Blood,https://www.imdb.com/title/tt2085752/,5.3,1685,100.0,"['Drama', 'Thriller']",R,4.1,IMDB,"['Austria', 'USA']",['English'],2014-09-10
6614,Life of Crime,https://www.imdb.com/title/tt1663207/,5.8,16851,98.0,"['Comedy', 'Crime']",R,6.0,IMDB,['USA'],['English'],2014-08-29
6615,Horror Story,https://www.imdb.com/title/tt3177332/,4.3,1558,91.0,['Horror'],,,IMDB,['India'],"['English', 'Hindi']",2014-05-02
6616,Final: The Rapture,https://www.imdb.com/title/tt2710368/,5.8,1296,90.0,['Thriller'],PG-13,,IMDB,"['USA', 'Japan', 'Argentina', 'Costa Rica']","['English', 'Japanese', 'Spanish']",2013-09-13
6617,Grand Masti,https://www.imdb.com/title/tt2476154/,4.3,5622,137.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB,['India'],['Hindi'],2013-09-13
6618,La gran familia espaÃÂ±ola,https://www.imdb.com/title/tt2252680/,6.2,4133,95.0,['Comedy'],R,,IMDB,['Spain'],['Spanish'],2013-09-13
6619,Plush,https://www.imdb.com/title/tt2226519/,5.3,3642,99.0,"['Drama', 'Music', 'Romance']",R,,IMDB,['USA'],['English'],2013-10-15
6620,Insidious: Chapter 2,https://www.imdb.com/title/tt2226417/,6.6,150549,106.0,"['Horror', 'Mystery', 'Thriller']",PG-13,4.0,IMDB,"['USA', 'Canada']",['English'],2013-09-13
6621,Monica Z,https://www.imdb.com/title/tt2112206/,6.9,3672,111.0,"['Biography', 'Drama', 'Music']",,,IMDB,['Sweden'],"['Swedish', 'English']",2013-09-13
6622,Moodar Koodam,https://www.imdb.com/title/tt3182644/,7.7,1084,145.0,"['Comedy', 'Drama', 'Musical']",,,IMDB,['India'],['Tamil'],2013-09-13
6623,R100,https://www.imdb.com/title/tt2914838/,6.0,2263,99.0,"['Comedy', 'Drama']",Unrated,5.7,IMDB,['Japan'],"['Japanese', 'English']",2015-01-23
6624,Da geht noch was,https://www.imdb.com/title/tt2517558/,6.3,1049,101.0,"['Comedy', 'Drama']",,,IMDB,['Germany'],['German'],2013-09-12
6625,The Right Kind of Wrong,https://www.imdb.com/title/tt2286990/,6.1,9207,97.0,"['Comedy', 'Romance']",R,3.0,IMDB,['Canada'],"['English', 'Spanish']",2014-02-06
6626,The Love Punch,https://www.imdb.com/title/tt2234261/,5.8,12571,94.0,['Comedy'],PG-13,4.4,IMDB,"['France', 'UK']","['English', 'French']",2014-05-23
6627,The Face of Love,https://www.imdb.com/title/tt1839642/,6.2,5009,92.0,"['Drama', 'Mystery', 'Romance']",PG-13,5.1,IMDB,['USA'],['English'],2013-10-25
6628,Vikingdom,https://www.imdb.com/title/tt1785669/,3.3,3184,114.0,"['Action', 'Adventure', 'Fantasy']",Unrated,3.9,IMDB,"['Malaysia', 'USA']","['English', 'Mandarin']",2013-10-04
6629,Justin and the Knights of Valour,https://www.imdb.com/title/tt1639826/,6.0,5552,90.0,"['Animation', 'Adventure', 'Family']",PG,,IMDB,"['Spain', 'UK']",['English'],2013-09-13
6630,The Face Reader,https://www.imdb.com/title/tt3008014/,6.8,1958,140.0,"['Drama', 'History']",PG-13,,IMDB,['South Korea'],['Korean'],2013-10-04
6631,A Wolf at the Door,https://www.imdb.com/title/tt2861532/,7.4,3377,101.0,"['Crime', 'Drama', 'Thriller']",Unrated,6.7,IMDB,['Brazil'],['Portuguese'],2014-06-05
6632,Age of Dinosaurs,https://www.imdb.com/title/tt2518926/,2.8,2211,88.0,"['Action', 'Adventure', 'Sci-Fi']",Not Rated,,IMDB,['USA'],['English'],2015-10-08
6633,The Art of the Steal,https://www.imdb.com/title/tt2172985/,6.3,22871,90.0,"['Comedy', 'Crime', 'Thriller']",R,5.3,IMDB,"['Canada', 'USA']","['English', 'Spanish']",2014-06-20
6634,The Bachelor Weekend,https://www.imdb.com/title/tt2573858/,6.1,4152,94.0,['Comedy'],,5.7,IMDB,['Ireland'],['English'],2014-03-07
6635,The Family,https://www.imdb.com/title/tt2404311/,6.3,108226,111.0,"['Comedy', 'Crime', 'Thriller']",R,4.2,IMDB,"['USA', 'France']","['English', 'French', 'Italian']",2013-09-13
6636,Felony,https://www.imdb.com/title/tt2402603/,6.1,4824,105.0,"['Crime', 'Drama', 'Thriller']",,5.2,IMDB,"['Australia', 'USA']",['English'],2014-08-28
6637,Almost Human,https://www.imdb.com/title/tt2325517/,4.6,2944,80.0,"['Horror', 'Sci-Fi', 'Thriller']",Unrated,4.0,IMDB,['USA'],['English'],2014-09-26
6638,Proxy,https://www.imdb.com/title/tt2191888/,5.7,3873,120.0,"['Drama', 'Horror', 'Thriller']",Not Rated,5.7,IMDB,['USA'],['English'],2014-04-18
6639,How I Live Now,https://www.imdb.com/title/tt1894476/,6.5,27592,101.0,"['Romance', 'Sci-Fi', 'Thriller']",R,5.7,IMDB,"['UK', 'Canada']",['English'],2013-10-04
6640,The Disappearance of Eleanor Rigby: Her,https://www.imdb.com/title/tt3720788/,6.9,8427,100.0,"['Drama', 'Romance']",R,6.7,IMDB,['USA'],['English'],2014-10-10
6641,Sunshine on Leith,https://www.imdb.com/title/tt2481198/,6.6,6178,100.0,"['Comedy', 'Drama', 'Musical']",PG,6.6,IMDB,['UK'],['English'],2013-10-04
6642,The Liberator,https://www.imdb.com/title/tt2387513/,6.8,4924,119.0,"['Biography', 'Drama', 'History']",R,5.1,IMDB,"['Venezuela', 'Spain']","['Spanish', 'English', 'French']",2014-07-24
6643,Rhymes for Young Ghouls,https://www.imdb.com/title/tt2385195/,6.5,1089,88.0,"['Crime', 'Drama']",R,,IMDB,['Canada'],"['English', 'Micmac']",2014-05-31
6644,Het diner,https://www.imdb.com/title/tt2352230/,6.0,2177,88.0,"['Drama', 'Thriller']",,,IMDB,['Netherlands'],['Dutch'],2013-11-07
6645,Third Person,https://www.imdb.com/title/tt2343793/,6.3,26091,137.0,"['Drama', 'Romance']",R,3.8,IMDB,"['Belgium', 'USA', 'UK', 'Germany', 'Italy']","['English', 'Italian']",2014-11-14
6646,Afflicted,https://www.imdb.com/title/tt2309961/,6.3,21203,85.0,"['Action', 'Adventure', 'Horror']",R,5.6,IMDB,"['Canada', 'USA']","['English', 'French', 'Italian']",2015-01-27
6647,McCanick,https://www.imdb.com/title/tt2295564/,4.7,1484,96.0,"['Crime', 'Drama', 'Mystery']",R,2.8,IMDB,['USA'],['English'],2014-03-21
6648,Metallica Through the Never,https://www.imdb.com/title/tt2172935/,7.2,16313,93.0,['Music'],R,6.1,IMDB,['USA'],['English'],2013-10-04
6649,The Disappearance of Eleanor Rigby: Him,https://www.imdb.com/title/tt1531924/,6.9,9058,89.0,"['Drama', 'Romance']",R,6.3,IMDB,['USA'],['English'],2014-10-10
6650,August: Osage County,https://www.imdb.com/title/tt1322269/,7.2,83026,121.0,"['Comedy', 'Drama']",R,5.8,IMDB,['USA'],['English'],2014-01-10
6651,One Chance,https://www.imdb.com/title/tt1196956/,6.8,11284,103.0,"['Biography', 'Comedy', 'Drama']",PG-13,5.2,IMDB,"['UK', 'USA']","['English', 'Italian']",2013-10-25
6652,Eastern Boys,https://www.imdb.com/title/tt2991092/,6.9,3128,128.0,"['Crime', 'Drama', 'Romance']",Unrated,7.4,IMDB,['France'],"['French', 'Russian', 'English']",2014-04-02
6653,Belle,https://www.imdb.com/title/tt2404181/,7.3,27415,100.0,"['Biography', 'Drama', 'Romance']",PG,6.4,IMDB,['UK'],['English'],2014-06-13
6654,The Green Inferno,https://www.imdb.com/title/tt2403021/,5.3,37182,100.0,"['Adventure', 'Horror']",R,3.8,IMDB,"['USA', 'Spain', 'Chile', 'Peru']","['English', 'Spanish']",2015-09-25
6655,Dom Hemingway,https://www.imdb.com/title/tt2402105/,6.2,25325,93.0,"['Comedy', 'Crime', 'Drama']",R,5.5,IMDB,"['UK', 'USA']",['English'],2013-11-15
6656,Oculus,https://www.imdb.com/title/tt2388715/,6.5,113794,104.0,"['Horror', 'Mystery']",R,6.1,IMDB,['USA'],['English'],2014-04-11
6657,The Grand Seduction,https://www.imdb.com/title/tt2319580/,7.0,15218,113.0,['Comedy'],PG-13,5.7,IMDB,['Canada'],['English'],2014-05-30
6658,Enemy,https://www.imdb.com/title/tt2316411/,6.9,160411,91.0,"['Drama', 'Mystery', 'Thriller']",R,6.1,IMDB,"['Canada', 'Spain', 'France']",['English'],2014-02-06
6659,Half of a Yellow Sun,https://www.imdb.com/title/tt2215077/,6.1,1761,111.0,"['Drama', 'Romance']",R,5.1,IMDB,"['Nigeria', 'UK']",['English'],2014-05-16
6660,Khumba,https://www.imdb.com/title/tt1487931/,5.7,5440,85.0,"['Animation', 'Adventure', 'Family']",Not Rated,4.0,IMDB,['South Africa'],['English'],2013-10-25
6661,Devil's Knot,https://www.imdb.com/title/tt0804463/,6.1,19843,114.0,"['Biography', 'Crime', 'Drama']",Not Rated,4.2,IMDB,['USA'],['English'],2014-03-12
6662,Pelo malo,https://www.imdb.com/title/tt3074610/,7.0,2037,93.0,['Drama'],,7.4,IMDB,"['Venezuela', 'Peru', 'Argentina', 'Germany']",['Spanish'],2014-04-25
6663,Bad Turn Worse,https://www.imdb.com/title/tt2873214/,5.5,1994,92.0,"['Crime', 'Drama', 'Thriller']",Not Rated,6.2,IMDB,['USA'],['English'],2014-11-14
6664,Hateship Loveship,https://www.imdb.com/title/tt2463512/,6.1,6414,104.0,"['Drama', 'Romance']",R,5.9,IMDB,['USA'],['English'],2014-06-12
6665,Antboy,https://www.imdb.com/title/tt2436046/,5.2,1856,77.0,"['Adventure', 'Comedy', 'Family']",PG,,IMDB,['Denmark'],['Danish'],2014-04-16
6666,Tres bodas de mÃÂ¡s,https://www.imdb.com/title/tt2418440/,6.2,4866,94.0,['Comedy'],R,,IMDB,['Spain'],['Spanish'],2013-12-05
6667,BetoniyÃÂ¶,https://www.imdb.com/title/tt2405182/,6.4,1048,96.0,['Drama'],Unrated,,IMDB,"['Finland', 'Sweden', 'Denmark']",['Finnish'],2013-11-01
6668,Jimi: All Is by My Side,https://www.imdb.com/title/tt2402085/,5.7,6151,118.0,"['Biography', 'Drama', 'Music']",R,6.6,IMDB,"['Ireland', 'UK', 'USA']",['English'],2014-10-24
