Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date,Month,Year,Decade,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci_Fi,Sport,Thriller,War,Western
Agnee,https://www.imdb.com/title/tt3095464/,6.7,1024,124.0,['Action'],,,IMDB,['Bangladesh'],['Bengali'],2014-02-14,2.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gunday,https://www.imdb.com/title/tt2574698/,2.4,57266,152.0,"['Action', 'Drama', 'Romance']",Not Rated,,IMDB,['India'],"['Hindi', 'Bengali']",2014-02-14,2.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3 Days to Kill,https://www.imdb.com/title/tt2172934/,6.2,85460,117.0,"['Action', 'Drama', 'Thriller']",PG-13,4.0,IMDB,"['USA', 'France', 'Serbia']","['English', 'French', 'German', 'Serbian']",2014-02-21,2.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
In Order of Disappearance,https://www.imdb.com/title/tt2675914/,7.2,23860,116.0,"['Action', 'Crime', 'Drama']",R,7.4,IMDB,"['Norway', 'Denmark', 'Sweden']","['Norwegian', 'Swedish', 'Danish', 'English', 'Serbian', 'German']",2014-02-21,2.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Dark Valley,https://www.imdb.com/title/tt2650978/,7.1,11553,115.0,"['Action', 'Drama', 'Western']",Not Rated,,IMDB,"['Austria', 'Germany']","['German', 'English']",2014-02-13,2.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Moh ging,https://www.imdb.com/title/tt3511542/,6.0,1240,111.0,"['Action', 'Crime', 'Horror']",,5.1,IMDB,"['Hong Kong', 'China']",['Cantonese'],2014-04-18,4.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Jack Strong,https://www.imdb.com/title/tt2785288/,7.1,4352,128.0,"['Action', 'Biography', 'Crime']",Not Rated,,IMDB,['Poland'],"['Polish', 'English', 'Russian']",2015-07-24,7.0,2015.0,2010.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'71,https://www.imdb.com/title/tt2614684/,7.2,49260,99.0,"['Action', 'Crime', 'Drama']",R,8.3,IMDB,['UK'],['English'],2014-10-10,10.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Vampire Academy,https://www.imdb.com/title/tt1686821/,5.5,50945,104.0,"['Action', 'Comedy', 'Drama']",PG-13,3.1,IMDB,"['USA', 'UK']",['English'],2014-02-07,2.0,2014.0,2010.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sinbad: The Fifth Voyage,https://www.imdb.com/title/tt1403862/,5.2,4415,89.0,"['Action', 'Adventure', 'Fantasy']",PG-13,,IMDB,['USA'],['English'],2014-02-07,2.0,2014.0,2010.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Mea culpa,https://www.imdb.com/title/tt3112654/,6.1,2606,90.0,"['Action', 'Crime', 'Thriller']",R,,IMDB,"['France', 'Belgium', 'USA']","['French', 'Serbo-Croatian']",2014-02-05,2.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
In the Name of the King: The Last Mission,https://www.imdb.com/title/tt2379386/,3.1,1884,86.0,"['Action', 'Adventure', 'Fantasy']",R,,IMDB,"['Canada', 'Germany', 'Pakistan']",['English'],2014-02-26,2.0,2014.0,2010.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Android Cop,https://www.imdb.com/title/tt3393070/,3.2,1590,89.0,"['Action', 'Adventure', 'Crime']",Not Rated,,IMDB,['USA'],['English'],2015-10-29,10.0,2015.0,2010.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Lego Movie,https://www.imdb.com/title/tt1490017/,7.7,318195,100.0,"['Animation', 'Action', 'Adventure']",PG,8.3,IMDB,"['USA', 'Denmark', 'Australia']","['English', 'Turkish']",2014-02-07,2.0,2014.0,2010.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rage,https://www.imdb.com/title/tt2401807/,5.0,23009,92.0,"['Action', 'Crime', 'Thriller']",Not Rated,2.8,IMDB,"['USA', 'France']",['English'],2014-05-09,5.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Man from Macau,https://www.imdb.com/title/tt3444184/,4.9,1518,93.0,"['Action', 'Comedy', 'Drama']",,,IMDB,"['Hong Kong', 'China']","['Cantonese', 'Mandarin', 'Portuguese', 'English']",2014-01-30,1.0,2014.0,2010.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Monkey King Havoc in Heavens Palace,https://www.imdb.com/title/tt1717715/,4.9,4591,90.0,"['Action', 'Adventure', 'Family']",Not Rated,,IMDB,"['China', 'Hong Kong']",['Mandarin'],2016-02-08,2.0,2016.0,2010.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
RoboCop,https://www.imdb.com/title/tt1234721/,6.1,213075,117.0,"['Action', 'Crime', 'Sci_Fi']",PG-13,5.2,IMDB,['USA'],"['English', 'Persian', 'Ukrainian']",2014-02-12,2.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Mega Shark vs. Mecha Shark,https://www.imdb.com/title/tt3152098/,2.6,2913,85.0,"['Action', 'Adventure', 'Comedy']",Not Rated,,IMDB,['USA'],['English'],2014-01-28,1.0,2014.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Non-Stop,https://www.imdb.com/title/tt2024469/,6.9,245650,106.0,"['Action', 'Mystery', 'Thriller']",PG-13,5.6,IMDB,"['UK', 'France', 'USA', 'Canada']","['English', 'German']",2014-02-28,2.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
Black Rose,https://www.imdb.com/title/tt3266724/,2.5,2341,83.0,"['Action', 'Crime', 'Drama']",,0.5,IMDB,"['Russia', 'USA']","['English', 'Russian']",2017-04-28,4.0,2017.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Let There Be Victory,https://www.imdb.com/title/tt1188982/,5.1,16387,135.0,"['Action', 'Drama']",Not Rated,,IMDB,['India'],"['Hindi', 'Indian Sign Language']",2014-01-24,1.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Convict,https://www.imdb.com/title/tt2893780/,5.3,1253,110.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB,['Australia'],['English'],2014-01-21,1.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Raid 2,https://www.imdb.com/title/tt2265171/,8.0,111465,150.0,"['Action', 'Crime', 'Thriller']",R,7.1,IMDB,"['Indonesia', 'USA']","['Indonesian', 'Japanese', 'English', 'Sign Languages']",2014-04-11,4.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Outsider,https://www.imdb.com/title/tt2198241/,4.7,2460,94.0,"['Action', 'Crime', 'Drama']",Not Rated,2.3,IMDB,['USA'],['English'],2014-03-11,3.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Killers,https://www.imdb.com/title/tt2409300/,6.4,4692,137.0,"['Action', 'Crime', 'Drama']",Not Rated,5.1,IMDB,"['Indonesia', 'Japan']","['Japanese', 'Indonesian', 'English', 'French']",2014-02-01,2.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"I, Frankenstein",https://www.imdb.com/title/tt1418377/,5.1,77300,92.0,"['Action', 'Fantasy', 'Sci_Fi']",PG-13,3.0,IMDB,"['USA', 'Australia']",['English'],2014-01-24,1.0,2014.0,2010.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Dead Snow 2: Red vs. Dead,https://www.imdb.com/title/tt2832470/,6.9,22128,100.0,"['Action', 'Comedy', 'Horror']",R,5.9,IMDB,"['Norway', 'Iceland', 'USA', 'UK']","['Norwegian', 'English', 'German']",2014-10-07,10.0,2014.0,2010.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Young Ones,https://www.imdb.com/title/tt2693664/,5.9,9073,100.0,"['Action', 'Drama', 'Romance']",R,4.7,IMDB,"['South Africa', 'Ireland', 'USA']",['English'],2014-10-17,10.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Kuroshitsuji,https://www.imdb.com/title/tt2630336/,6.2,1571,119.0,"['Action', 'Adventure', 'Crime']",,,IMDB,['Japan'],['Japanese'],2014-01-18,1.0,2014.0,2010.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cooties,https://www.imdb.com/title/tt2490326/,5.7,22282,88.0,"['Action', 'Comedy', 'Horror']",R,4.9,IMDB,['USA'],['English'],2015-09-18,9.0,2015.0,2010.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
The Guest,https://www.imdb.com/title/tt2980592/,6.7,87823,100.0,"['Action', 'Crime', 'Drama']",R,7.6,IMDB,"['USA', 'UK']",['English'],2014-09-05,9.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Freezer,https://www.imdb.com/title/tt2325002/,5.2,3204,83.0,"['Action', 'Thriller']",R,4.0,IMDB,['USA'],['English'],2014-06-19,6.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ride Along,https://www.imdb.com/title/tt1408253/,6.2,99925,99.0,"['Action', 'Comedy', 'Crime']",PG-13,4.1,IMDB,['USA'],"['English', 'Ukrainian']",2014-01-17,1.0,2014.0,2010.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicht mein Tag,https://www.imdb.com/title/tt3019694/,6.6,4279,110.0,"['Action', 'Adventure', 'Comedy']",Not Rated,,IMDB,['Germany'],"['German', 'English', 'Dutch', 'Albanian']",2014-01-16,1.0,2014.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jack Ryan: Shadow Recruit,https://www.imdb.com/title/tt1205537/,6.2,120252,105.0,"['Action', 'Drama', 'Thriller']",PG-13,5.7,IMDB,"['USA', 'Russia']","['English', 'Russian']",2014-01-17,1.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
$50K and a Call Girl: A Love Story,https://www.imdb.com/title/tt2106284/,6.8,1841,90.0,"['Action', 'Adventure', 'Comedy']",R,,IMDB,['USA'],['English'],2014-01-14,1.0,2014.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yevadu,https://www.imdb.com/title/tt2211173/,5.6,6387,165.0,"['Action', 'Thriller']",Not Rated,,IMDB,['India'],"['Telugu', 'Malayalam', 'Tamil', 'Hindi']",2014-01-11,1.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1 - Nenokkadine,https://www.imdb.com/title/tt2375559/,8.1,42408,170.0,"['Action', 'Thriller']",Not Rated,,IMDB,['India'],['Telugu'],2014-01-10,1.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Redirected,https://www.imdb.com/title/tt2275946/,6.6,33196,99.0,"['Action', 'Comedy', 'Crime']",Not Rated,,IMDB,"['UK', 'Lithuania']","['English', 'Russian', 'Lithuanian', 'Polish']",2014-01-10,1.0,2014.0,2010.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Veeram,https://www.imdb.com/title/tt3320578/,6.5,6670,161.0,['Action'],Not Rated,,IMDB,['India'],"['Tamil', 'Telugu']",2014-01-09,1.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jilla,https://www.imdb.com/title/tt2678948/,6.0,9481,185.0,"['Action', 'Drama']",Not Rated,,IMDB,['India'],"['Tamil', 'Malayalam']",2014-01-10,1.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
E zhan,https://www.imdb.com/title/tt2290567/,6.8,1841,96.0,"['Action', 'Crime']",Not Rated,,IMDB,"['China', 'Hong Kong']","['Japanese', 'Mandarin', 'Cantonese']",2014-01-09,1.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Legend of Hercules,https://www.imdb.com/title/tt1043726/,4.2,51882,99.0,"['Action', 'Adventure', 'Fantasy']",PG-13,2.2,IMDB,"['USA', 'Bulgaria', 'Germany']",['English'],2014-01-10,1.0,2014.0,2010.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Gau foh ying hung,https://www.imdb.com/title/tt3414954/,6.2,1111,115.0,"['Action', 'Drama']",Not Rated,,IMDB,['Hong Kong'],"['Cantonese', 'Mandarin']",2014-01-02,1.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Avalanche Sharks,https://www.imdb.com/title/tt2622826/,2.3,1953,82.0,"['Action', 'Adventure', 'Comedy']",Not Rated,,IMDB,['Canada'],['English'],2014-01-12,1.0,2014.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Percentage,https://www.imdb.com/title/tt2088869/,5.0,2678,86.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB,['USA'],['English'],2014-04-24,4.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Krampus: The Christmas Devil,https://www.imdb.com/title/tt2578608/,1.6,1596,82.0,"['Action', 'Horror', 'Thriller']",,,IMDB,['USA'],['English'],2017-08-21,8.0,2017.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Gekijouban Hunter x Hunter: The Last Mission,https://www.imdb.com/title/tt3198698/,6.9,1616,97.0,"['Animation', 'Action', 'Adventure']",TV-14,,IMDB,['Japan'],['Japanese'],2013-12-27,12.0,2013.0,2010.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Suspect,https://www.imdb.com/title/tt3404158/,6.9,5160,137.0,"['Action', 'Thriller']",Not Rated,6.3,IMDB,['South Korea'],['Korean'],2014-01-10,1.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Police Story: Lockdown,https://www.imdb.com/title/tt2599716/,6.1,8747,110.0,"['Action', 'Adventure', 'Crime']",Not Rated,4.4,IMDB,"['China', 'Hong Kong']",['Mandarin'],2015-06-05,6.0,2015.0,2010.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vendetta,https://www.imdb.com/title/tt2572632/,5.8,3451,106.0,"['Action', 'Thriller']",Not Rated,,IMDB,['UK'],['English'],2013-12-23,12.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Fighter Pilot,https://www.imdb.com/title/tt2404217/,7.3,2144,144.0,"['Action', 'Drama', 'Mystery']",,,IMDB,['Japan'],['Japanese'],2013-12-21,12.0,2013.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Mountain of the Moon,https://www.imdb.com/title/tt3300904/,6.4,2068,148.0,"['Action', 'Adventure']",Not Rated,2.9,IMDB,['India'],"['English', 'Bengali']",2013-12-20,12.0,2013.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Heatstroke,https://www.imdb.com/title/tt3663040/,4.8,2816,92.0,"['Action', 'Drama', 'Thriller']",TV-14,,IMDB,"['USA', 'South Africa', 'Germany']",['English'],2014-07-04,7.0,2014.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Dhoom 3,https://www.imdb.com/title/tt1833673/,5.4,42169,172.0,"['Action', 'Thriller']",Not Rated,6.1,IMDB,['India'],"['Hindi', 'English', 'Tamil', 'Telugu', 'Arabic']",2013-12-20,12.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Biriyani,https://www.imdb.com/title/tt2638104/,5.7,1279,148.0,"['Action', 'Comedy', 'Thriller']",Not Rated,,IMDB,['India'],['Tamil'],2013-12-20,12.0,2013.0,2010.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Force of Execution,https://www.imdb.com/title/tt2611626/,4.4,2929,99.0,"['Action', 'Crime']",R,,IMDB,['USA'],['English'],2014-03-13,3.0,2014.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hotel Inferno,https://www.imdb.com/title/tt3398788/,4.7,1265,80.0,"['Action', 'Horror']",,,IMDB,['Italy'],['English'],2013-12-16,12.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Firestorm,https://www.imdb.com/title/tt3341072/,6.2,2528,118.0,"['Action', 'Adventure', 'Crime']",Not Rated,,IMDB,"['Hong Kong', 'China']","['Cantonese', 'Mandarin']",2013-12-19,12.0,2013.0,2010.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prisoners of the Sun,https://www.imdb.com/title/tt0496375/,3.7,1171,85.0,"['Action', 'Adventure', 'Horror']",TV-14,,IMDB,"['USA', 'Germany']",['English'],2014-07-08,7.0,2014.0,2010.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
47 Ronin,https://www.imdb.com/title/tt1335975/,6.3,142977,128.0,"['Action', 'Drama', 'Fantasy']",PG-13,2.8,IMDB,"['USA', 'UK', 'Japan', 'Hungary']","['English', 'Japanese']",2013-12-25,12.0,2013.0,2010.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Ice Soldiers,https://www.imdb.com/title/tt3104304/,4.2,2392,95.0,"['Action', 'Sci_Fi']",R,,IMDB,['Canada'],['English'],2014-02-25,2.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
R... Rajkumar,https://www.imdb.com/title/tt2369154/,5.2,5188,146.0,"['Action', 'Romance']",Not Rated,,IMDB,['India'],['Hindi'],2013-12-06,12.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Poseidon Rex,https://www.imdb.com/title/tt2690160/,2.5,1206,81.0,"['Action', 'Adventure', 'Comedy']",Not Rated,,IMDB,['USA'],['English'],2014-04-18,4.0,2014.0,2010.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Enemies Closer,https://www.imdb.com/title/tt2395199/,5.2,5442,85.0,"['Action', 'Thriller']",R,4.9,IMDB,"['USA', 'Canada']","['English', 'French']",2014-01-24,1.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ghost in the Shell Arise: Border 2 - Ghost Whisper,https://www.imdb.com/title/tt3017864/,7.3,2614,57.0,"['Animation', 'Action', 'Sci_Fi']",,,IMDB,['Japan'],['Japanese'],2013-11-30,11.0,2013.0,2010.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Bullett Raja,https://www.imdb.com/title/tt2551378/,5.0,3634,138.0,"['Action', 'Crime', 'Drama']",Not Rated,,IMDB,['India'],"['Hindi', 'English', 'Bengali']",2013-11-29,11.0,2013.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Homefront,https://www.imdb.com/title/tt2312718/,6.5,104331,100.0,"['Action', 'Crime', 'Thriller']",R,4.0,IMDB,['USA'],['English'],2013-11-27,11.0,2013.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Lawless Kingdom,https://www.imdb.com/title/tt3341084/,5.8,1062,118.0,"['Action', 'Adventure']",R,,IMDB,"['China', 'Hong Kong']","['Mandarin', 'Cantonese']",2015-09-01,9.0,2015.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Irandam Ulagam,https://www.imdb.com/title/tt3107246/,5.7,1107,158.0,"['Action', 'Fantasy', 'Romance']",Not Rated,,IMDB,['India'],"['Tamil', 'Telugu', 'Hindi', 'Georgian', 'Russian', 'Uzbek', 'Turkish']",2013-11-22,11.0,2013.0,2010.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Singh Saab the Great,https://www.imdb.com/title/tt2437954/,5.7,2116,134.0,"['Action', 'Drama']",Not Rated,,IMDB,['India'],"['Hindi', 'Punjabi']",2013-11-22,11.0,2013.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Wer,https://www.imdb.com/title/tt2229511/,5.9,7683,89.0,"['Action', 'Horror', 'Mystery']",R,,IMDB,"['South Africa', 'USA']","['English', 'French']",2014-08-19,8.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Lone Survivor,https://www.imdb.com/title/tt1091191/,7.5,260430,121.0,"['Action', 'Biography', 'Drama']",R,6.0,IMDB,"['USA', 'UK']","['English', 'Pushto', 'Arabic']",2014-01-10,1.0,2014.0,2010.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Hunger Games: Catching Fire,https://www.imdb.com/title/tt1951264/,7.5,600860,146.0,"['Action', 'Adventure', 'Mystery']",PG-13,7.6,IMDB,['USA'],['English'],2013-11-22,11.0,2013.0,2010.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Oldboy,https://www.imdb.com/title/tt1321511/,5.7,67039,104.0,"['Action', 'Drama', 'Mystery']",R,4.9,IMDB,['USA'],['English'],2013-11-27,11.0,2013.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Out of the Furnace,https://www.imdb.com/title/tt1206543/,6.8,104058,116.0,"['Action', 'Crime', 'Drama']",R,6.3,IMDB,"['UK', 'USA']",['English'],2013-12-06,12.0,2013.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dong-chang-saeng,https://www.imdb.com/title/tt3144098/,6.8,2705,113.0,"['Action', 'Drama']",Not Rated,3.6,IMDB,['South Korea'],['Korean'],2013-12-06,12.0,2013.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Lauf Junge lauf,https://www.imdb.com/title/tt1608516/,7.1,1998,112.0,"['Action', 'Biography', 'Drama']",Not Rated,,IMDB,"['Germany', 'France', 'Poland']","['Polish', 'Yiddish', 'Hebrew', 'German']",2014-01-10,1.0,2014.0,2010.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Pandiya Naadu,https://www.imdb.com/title/tt3232156/,7.2,1173,144.0,['Action'],Not Rated,,IMDB,['India'],['Tamil'],2013-11-02,11.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Behzat ÃÂ. Ankara Yaniyor,https://www.imdb.com/title/tt3283714/,7.5,5582,97.0,"['Action', 'Adventure', 'Crime']",,,IMDB,['Turkey'],['Turkish'],2013-11-01,11.0,2013.0,2010.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Krrish 3,https://www.imdb.com/title/tt1029231/,5.2,20065,152.0,"['Action', 'Sci_Fi']",Not Rated,,IMDB,['India'],"['Hindi', 'Telugu', 'Tamil']",2013-11-01,11.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Arrambam,https://www.imdb.com/title/tt2555958/,7.0,8433,157.0,"['Action', 'Drama', 'Mystery']",Not Rated,,IMDB,['India'],['Tamil'],2013-10-30,10.0,2013.0,2010.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
So duk,https://www.imdb.com/title/tt2957774/,6.6,2170,140.0,"['Action', 'Crime', 'Thriller']",R,,IMDB,"['China', 'Hong Kong']","['Cantonese', 'English', 'Thai']",2013-12-05,12.0,2013.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ender's Game,https://www.imdb.com/title/tt1731141/,6.6,219597,114.0,"['Action', 'Adventure', 'Fantasy']",PG-13,5.1,IMDB,['USA'],['English'],2013-11-01,11.0,2013.0,2010.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Protector 2,https://www.imdb.com/title/tt1925518/,5.3,6435,104.0,['Action'],R,4.5,IMDB,['Thailand'],"['English', 'Thai']",2014-05-02,5.0,2014.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bayonetta: Bloody Fate - Beyonetta buraddi feito,https://www.imdb.com/title/tt3306776/,5.7,1206,90.0,"['Animation', 'Action', 'Fantasy']",,,IMDB,['Japan'],['Japanese'],2013-11-23,11.0,2013.0,2010.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Thor: The Dark World,https://www.imdb.com/title/tt1981115/,6.9,579341,112.0,"['Action', 'Adventure', 'Fantasy']",PG-13,5.4,IMDB,['USA'],['English'],2013-11-08,11.0,2013.0,2010.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Green Street 3: Never Back Down,https://www.imdb.com/title/tt2628316/,5.2,5190,93.0,"['Action', 'Crime', 'Drama']",R,,IMDB,['UK'],['English'],2014-09-05,9.0,2014.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Te shu shen fen,https://www.imdb.com/title/tt2118775/,5.5,3834,99.0,"['Action', 'Crime']",R,4.7,IMDB,['China'],"['Cantonese', 'Mandarin', 'English']",2013-10-18,10.0,2013.0,2010.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Doosukeltha,https://www.imdb.com/title/tt3230300/,6.7,1240,161.0,"['Action', 'Comedy']",,,IMDB,['India'],['Telugu'],2013-10-17,10.0,2013.0,2010.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Waar,https://www.imdb.com/title/tt1821700/,7.9,29284,130.0,"['Action', 'Crime', 'Drama']",,,IMDB,['Pakistan'],"['English', 'Urdu']",2013-10-16,10.0,2013.0,2010.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Boss,https://www.imdb.com/title/tt2571140/,5.1,9993,143.0,['Action'],Not Rated,4.2,IMDB,['India'],['Hindi'],2013-10-16,10.0,2013.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
