Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Source
Tin Cup,64.0,"['Comedy', 'Drama', 'Romance']",135.0,R,1996-08-16,8,1996,1990,Comedy,IMDB
Escape from L.A.,58.0,"['Action', 'Adventure', 'Sci_Fi']",101.0,R,1996-08-09,8,1996,1990,Action,IMDB
Basquiat,69.0,"['Biography', 'Drama']",107.0,R,1996-08-09,8,1996,1990,Biography,IMDB
Love and Other Catastrophes,63.0,"['Comedy', 'Romance']",78.0,R,1997-03-28,3,1997,1990,Comedy,IMDB
Matilda,69.0,"['Comedy', 'Family', 'Fantasy']",102.0,PG,1996-08-02,8,1996,1990,Comedy,IMDB
Larger Than Life,57.0,"['Comedy', 'Family']",93.0,PG,1996-11-01,11,1996,1990,Comedy,IMDB
A Time to Kill,75.0,"['Crime', 'Drama', 'Thriller']",149.0,R,1996-07-24,7,1996,1990,Crime,IMDB
Kazaam,30.0,"['Comedy', 'Family', 'Fantasy']",93.0,PG,1996-07-17,7,1996,1990,Comedy,IMDB
The Frighteners,71.0,"['Comedy', 'Fantasy', 'Horror']",110.0,R,1996-07-19,7,1996,1990,Comedy,IMDB
Courage Under Fire,66.0,"['Action', 'Drama', 'Mystery']",116.0,R,1996-07-12,7,1996,1990,Action,IMDB
Kingpin,69.0,"['Comedy', 'Sport']",114.0,PG-13,1996-07-26,7,1996,1990,Comedy,IMDB
The Nutty Professor,56.0,"['Comedy', 'Romance', 'Sci_Fi']",95.0,PG-13,1996-06-28,6,1996,1990,Comedy,IMDB
Striptease,45.0,"['Comedy', 'Crime', 'Drama']",115.0,R,1996-06-28,6,1996,1990,Comedy,IMDB
Phenomenon,64.0,"['Drama', 'Fantasy', 'Romance']",123.0,PG,1996-07-03,7,1996,1990,Drama,IMDB
Children of the Revolution,63.0,"['Comedy', 'Drama', 'Romance']",101.0,R,1997-04-30,4,1997,1990,Comedy,IMDB
Eraser,61.0,"['Action', 'Drama', 'Thriller']",115.0,R,1996-06-21,6,1996,1990,Action,IMDB
A Summer's Tale,76.0,"['Comedy', 'Drama', 'Romance']",113.0,G,2014-06-20,6,2014,2010,Comedy,IMDB
Spy Hard,54.0,"['Action', 'Comedy']",81.0,PG-13,1996-05-24,5,1996,1990,Action,IMDB
Mission: Impossible,71.0,"['Action', 'Adventure', 'Thriller']",110.0,PG-13,1996-05-22,5,1996,1990,Action,IMDB
Schizopolis,69.0,"['Comedy', 'Fantasy', 'Mystery']",96.0,Not Rated,1997-04-09,4,1997,1990,Comedy,IMDB
Kansas City,64.0,"['Crime', 'Drama', 'Music']",116.0,R,1996-08-16,8,1996,1990,Crime,IMDB
Irma Vep,70.0,"['Comedy', 'Drama']",99.0,Not Rated,1997-04-30,4,1997,1990,Comedy,IMDB
Breaking the Waves,78.0,['Drama'],159.0,R,1996-11-13,11,1996,1990,Drama,IMDB
The Pillow Book,67.0,['Drama'],126.0,Not Rated,1997-06-06,6,1997,1990,Drama,IMDB
Trees Lounge,71.0,"['Comedy', 'Drama']",95.0,R,1996-10-11,10,1996,1990,Comedy,IMDB
Secrets & Lies,80.0,"['Comedy', 'Drama']",136.0,R,1997-02-28,2,1997,1990,Comedy,IMDB
Barb Wire,33.0,"['Action', 'Sci_Fi']",98.0,R,1996-05-03,5,1996,1990,Action,IMDB
The Craft,64.0,"['Drama', 'Fantasy', 'Horror']",101.0,R,1996-05-03,5,1996,1990,Drama,IMDB
Mystery Science Theater 3000: The Movie,73.0,"['Comedy', 'Sci_Fi']",73.0,PG-13,1996-06-21,6,1996,1990,Comedy,IMDB
Mrs. Winterbourne,62.0,"['Comedy', 'Drama', 'Romance']",105.0,PG-13,1996-04-19,4,1996,1990,Comedy,IMDB
Kids in the Hall: Brain Candy,69.0,['Comedy'],89.0,R,1996-04-19,4,1996,1990,Comedy,IMDB
James and the Giant Peach,67.0,"['Animation', 'Adventure', 'Family']",79.0,PG,1996-04-12,4,1996,1990,Animation,IMDB
Fear,63.0,"['Drama', 'Thriller']",97.0,R,1996-04-12,4,1996,1990,Drama,IMDB
Sgt. Bilko,59.0,['Comedy'],93.0,PG,1996-03-29,3,1996,1990,Comedy,IMDB
Stealing Beauty,66.0,"['Drama', 'Mystery', 'Romance']",118.0,R,1996-06-14,6,1996,1990,Drama,IMDB
Girl 6,51.0,"['Comedy', 'Drama']",108.0,R,1996-03-22,3,1996,1990,Comedy,IMDB
Flirting with Disaster,67.0,['Comedy'],92.0,R,1996-04-12,4,1996,1990,Comedy,IMDB
Executive Decision,64.0,"['Action', 'Adventure', 'Thriller']",133.0,R,1996-03-15,3,1996,1990,Action,IMDB
Ed,27.0,"['Comedy', 'Family', 'Sport']",94.0,PG,1996-03-15,3,1996,1990,Comedy,IMDB
Hellraiser: Bloodline,52.0,"['Horror', 'Sci_Fi']",85.0,R,1996-03-08,3,1996,1990,Horror,IMDB
Fargo,81.0,"['Crime', 'Drama', 'Thriller']",98.0,R,1996-04-05,4,1996,1990,Crime,IMDB
Down Periscope,62.0,['Comedy'],92.0,PG-13,1996-03-01,3,1996,1990,Comedy,IMDB
The Watermelon Woman,70.0,"['Comedy', 'Drama', 'Romance']",90.0,Not Rated,1997-03-05,3,1997,1990,Comedy,IMDB
Trainspotting,81.0,['Drama'],93.0,R,1996-08-09,8,1996,1990,Drama,IMDB
Mary Reilly,58.0,"['Drama', 'Horror', 'Romance']",108.0,R,1996-02-23,2,1996,1990,Drama,IMDB
Bottle Rocket,70.0,"['Comedy', 'Crime', 'Drama']",91.0,R,1996-02-21,2,1996,1990,Comedy,IMDB
Muppet Treasure Island,70.0,"['Action', 'Adventure', 'Comedy']",99.0,G,1996-02-16,2,1996,1990,Action,IMDB
Beautiful Girls,71.0,"['Comedy', 'Drama', 'Romance']",112.0,R,1996-02-09,2,1996,1990,Comedy,IMDB
Happy Gilmore,70.0,"['Comedy', 'Sport']",92.0,PG-13,1996-02-16,2,1996,1990,Comedy,IMDB
White Squall,66.0,"['Adventure', 'Drama']",129.0,PG-13,1996-02-02,2,1996,1990,Adventure,IMDB
Walking and Talking,67.0,"['Comedy', 'Drama', 'Romance']",86.0,R,1996-07-17,7,1996,1990,Comedy,IMDB
Citizen Ruth,70.0,"['Comedy', 'Drama']",106.0,R,1996-12-13,12,1996,1990,Comedy,IMDB
Shall We Dance?,76.0,"['Comedy', 'Drama', 'Music']",136.0,PG,1997-07-11,7,1997,1990,Comedy,IMDB
Big Night,73.0,"['Drama', 'Romance']",109.0,R,1996-09-20,9,1996,1990,Drama,IMDB
Shine,77.0,"['Biography', 'Drama', 'Music']",105.0,PG-13,1997-02-14,2,1997,1990,Biography,IMDB
Hard Eight,72.0,"['Crime', 'Drama']",101.0,R,1997-02-28,2,1997,1990,Crime,IMDB
I Shot Andy Warhol,66.0,"['Biography', 'Drama']",103.0,R,1996-05-01,5,1996,1990,Biography,IMDB
From Dusk Till Dawn,72.0,"['Action', 'Crime', 'Horror']",108.0,R,1996-01-19,1,1996,1990,Action,IMDB
Dunston Checks In,54.0,"['Comedy', 'Adventure', 'Family']",88.0,PG,1996-01-12,1,1996,1990,Comedy,IMDB
Mr. Holland's Opus,73.0,"['Drama', 'Music']",143.0,PG,1996-01-19,1,1996,1990,Drama,IMDB
Dead Man Walking,75.0,"['Crime', 'Drama']",122.0,R,1996-02-02,2,1996,1990,Crime,IMDB
Grumpier Old Men,67.0,"['Comedy', 'Romance']",101.0,PG-13,1995-12-22,12,1995,1990,Comedy,IMDB
Cutthroat Island,57.0,"['Action', 'Adventure', 'Comedy']",124.0,PG-13,1995-12-22,12,1995,1990,Action,IMDB
Nixon,71.0,"['Biography', 'Drama', 'History']",192.0,R,1996-01-05,1,1996,1990,Biography,IMDB
Sabrina,63.0,"['Comedy', 'Drama', 'Romance']",127.0,PG,1995-12-15,12,1995,1990,Comedy,IMDB
Jumanji,70.0,"['Adventure', 'Comedy', 'Family']",104.0,PG,1995-12-15,12,1995,1990,Adventure,IMDB
12 Monkeys,80.0,"['Mystery', 'Sci_Fi', 'Thriller']",129.0,R,1996-01-05,1,1996,1990,Mystery,IMDB
Father of the Bride Part II,60.0,"['Comedy', 'Family', 'Romance']",106.0,PG,1995-12-08,12,1995,1990,Comedy,IMDB
Toy Story,83.0,"['Animation', 'Adventure', 'Comedy']",81.0,G,1995-11-22,11,1995,1990,Animation,IMDB
GoldenEye,72.0,"['Action', 'Adventure', 'Thriller']",130.0,PG-13,1995-11-17,11,1995,1990,Action,IMDB
The American President,68.0,"['Comedy', 'Drama', 'Romance']",114.0,PG-13,1995-11-17,11,1995,1990,Comedy,IMDB
Ace Ventura: When Nature Calls,64.0,"['Adventure', 'Comedy', 'Crime']",90.0,PG-13,1995-11-10,11,1995,1990,Adventure,IMDB
Total Eclipse,66.0,"['Biography', 'Drama', 'Romance']",111.0,R,1995-11-03,11,1995,1990,Biography,IMDB
Fair Game,43.0,"['Action', 'Romance', 'Thriller']",91.0,R,1995-11-03,11,1995,1990,Action,IMDB
Vampire in Brooklyn,46.0,"['Comedy', 'Fantasy', 'Horror']",100.0,R,1995-10-27,10,1995,1990,Comedy,IMDB
Now and Then,68.0,"['Comedy', 'Drama', 'Romance']",100.0,PG-13,1995-10-20,10,1995,1990,Comedy,IMDB
Mallrats,71.0,"['Comedy', 'Romance']",94.0,R,1995-10-20,10,1995,1990,Comedy,IMDB
Get Shorty,69.0,"['Comedy', 'Crime', 'Thriller']",105.0,R,1995-10-20,10,1995,1990,Comedy,IMDB
Kicking and Screaming,68.0,"['Comedy', 'Drama', 'Romance']",96.0,R,1995-10-06,10,1995,1990,Comedy,IMDB
Halloween: The Curse of Michael Myers,49.0,"['Horror', 'Thriller']",87.0,R,1995-09-29,9,1995,1990,Horror,IMDB
Ghost in the Shell,80.0,"['Animation', 'Action', 'Crime']",83.0,Not Rated,1996-03-29,3,1996,1990,Animation,IMDB
The Flower of My Secret,70.0,['Drama'],103.0,R,1996-03-08,3,1996,1990,Drama,IMDB
Empire Records,67.0,"['Comedy', 'Drama', 'Music']",90.0,PG-13,1995-10-20,10,1995,1990,Comedy,IMDB
Showgirls,49.0,['Drama'],128.0,,1995-09-22,9,1995,1990,Drama,IMDB
Devil in a Blue Dress,67.0,"['Crime', 'Drama', 'Mystery']",102.0,R,1995-09-29,9,1995,1990,Crime,IMDB
Leaving Las Vegas,75.0,"['Drama', 'Romance']",111.0,R,1996-02-09,2,1996,1990,Drama,IMDB
Hackers,63.0,"['Comedy', 'Crime', 'Drama']",105.0,PG-13,1995-09-15,9,1995,1990,Comedy,IMDB
Flirt,63.0,"['Drama', 'Romance']",85.0,R,1996-08-07,8,1996,1990,Drama,IMDB
"Cry, the Beloved Country",68.0,"['Drama', 'Thriller']",106.0,PG-13,1995-12-15,12,1995,1990,Drama,IMDB
Welcome to the Dollhouse,74.0,"['Comedy', 'Drama']",88.0,R,1996-05-24,5,1996,1990,Comedy,IMDB
"To Wong Foo Thanks for Everything, Julie Newmar",66.0,"['Comedy', 'Drama']",109.0,PG-13,1995-09-08,9,1995,1990,Comedy,IMDB
Maborosi,75.0,['Drama'],110.0,Not Rated,1995-12-09,12,1995,1990,Drama,IMDB
Fallen Angels,77.0,"['Comedy', 'Crime', 'Drama']",99.0,R,1998-01-30,1,1998,1990,Comedy,IMDB
Clockers,69.0,"['Crime', 'Drama', 'Mystery']",128.0,R,1995-09-13,9,1995,1990,Crime,IMDB
Strange Days,72.0,"['Action', 'Crime', 'Drama']",145.0,R,1995-10-13,10,1995,1990,Action,IMDB
Mighty Aphrodite,70.0,"['Comedy', 'Fantasy', 'Romance']",95.0,R,1995-11-10,11,1995,1990,Comedy,IMDB
Dangerous Minds,65.0,"['Biography', 'Drama']",99.0,R,1995-08-11,8,1995,1990,Biography,IMDB
Virtuosity,56.0,"['Action', 'Crime', 'Sci_Fi']",106.0,R,1995-08-04,8,1995,1990,Action,IMDB
Waterworld,62.0,"['Action', 'Adventure', 'Sci_Fi']",135.0,PG-13,1995-07-28,7,1995,1990,Action,IMDB
Operation Dumbo Drop,51.0,"['Action', 'Adventure', 'Comedy']",107.0,PG,1995-07-28,7,1995,1990,Action,IMDB
Whisper of the Heart,79.0,"['Animation', 'Drama', 'Family']",111.0,G,1995-07-15,7,1995,1990,Animation,IMDB
Under Siege 2: Dark Territory,55.0,"['Action', 'Thriller']",100.0,R,1995-07-14,7,1995,1990,Action,IMDB
Mortal Kombat,58.0,"['Action', 'Adventure', 'Fantasy']",101.0,PG-13,1995-08-18,8,1995,1990,Action,IMDB
Nine Months,55.0,"['Comedy', 'Romance']",103.0,PG-13,1995-07-12,7,1995,1990,Comedy,IMDB
Species,58.0,"['Action', 'Horror', 'Sci_Fi']",108.0,R,1995-07-07,7,1995,1990,Action,IMDB
Clueless,68.0,"['Comedy', 'Romance']",97.0,PG-13,1995-07-19,7,1995,1990,Comedy,IMDB
Mighty Morphin Power Rangers: The Movie,52.0,"['Action', 'Adventure', 'Family']",95.0,PG,1995-06-30,6,1995,1990,Action,IMDB
Apollo 13,76.0,"['Adventure', 'Drama', 'History']",140.0,PG,1995-06-30,6,1995,1990,Adventure,IMDB
Congo,53.0,"['Action', 'Adventure', 'Mystery']",109.0,PG-13,1995-06-09,6,1995,1990,Action,IMDB
Batman Forever,54.0,"['Action', 'Adventure']",121.0,PG-13,1995-06-16,6,1995,1990,Action,IMDB
Unstrung Heroes,67.0,"['Comedy', 'Drama']",93.0,PG,1995-09-22,9,1995,1990,Comedy,IMDB
Things to Do in Denver When You're Dead,68.0,"['Crime', 'Drama', 'Thriller']",115.0,R,1995-12-01,12,1995,1990,Crime,IMDB
Desperado,72.0,"['Action', 'Crime', 'Thriller']",104.0,R,1995-08-25,8,1995,1990,Action,IMDB
Blue Juice,53.0,"['Comedy', 'Drama', 'Romance']",90.0,R,1995-09-15,9,1995,1990,Comedy,IMDB
Dead Man,76.0,"['Adventure', 'Drama', 'Fantasy']",121.0,R,1996-05-10,5,1996,1990,Adventure,IMDB
Casper,61.0,"['Comedy', 'Family', 'Fantasy']",100.0,PG,1995-05-26,5,1995,1990,Comedy,IMDB
Die Hard with a Vengeance,76.0,"['Action', 'Adventure', 'Thriller']",128.0,R,1995-05-19,5,1995,1990,Action,IMDB
Crimson Tide,73.0,"['Action', 'Drama', 'Thriller']",116.0,R,1995-05-12,5,1995,1990,Action,IMDB
A Little Princess,77.0,"['Drama', 'Family', 'Fantasy']",97.0,G,1995-05-19,5,1995,1990,Drama,IMDB
French Kiss,66.0,"['Comedy', 'Drama', 'Romance']",111.0,PG-13,1995-05-05,5,1995,1990,Comedy,IMDB
Friday,73.0,"['Comedy', 'Drama']",91.0,R,1995-04-26,4,1995,1990,Comedy,IMDB
Stuart Saves His Family,52.0,"['Comedy', 'Drama']",95.0,PG-13,1995-04-12,4,1995,1990,Comedy,IMDB
While You Were Sleeping,67.0,"['Comedy', 'Drama', 'Romance']",103.0,PG,1995-04-21,4,1995,1990,Comedy,IMDB
Tommy Boy,71.0,"['Adventure', 'Comedy']",97.0,PG-13,1995-03-31,3,1995,1990,Adventure,IMDB
Tank Girl,54.0,"['Action', 'Comedy', 'Sci_Fi']",104.0,R,1995-03-31,3,1995,1990,Action,IMDB
The Prophecy,65.0,"['Action', 'Crime', 'Drama']",98.0,R,1995-09-01,9,1995,1990,Action,IMDB
Jefferson in Paris,57.0,"['Biography', 'Drama', 'History']",139.0,PG-13,1995-03-31,3,1995,1990,Biography,IMDB
Major Payne,63.0,"['Adventure', 'Comedy', 'Family']",95.0,PG-13,1995-03-24,3,1995,1990,Adventure,IMDB
Dolores Claiborne,74.0,"['Crime', 'Drama', 'Mystery']",132.0,R,1995-03-24,3,1995,1990,Crime,IMDB
Texas Chainsaw Massacre: The Next Generation,33.0,"['Comedy', 'Horror', 'Thriller']",87.0,R,1995-10-21,10,1995,1990,Comedy,IMDB
Outbreak,66.0,"['Action', 'Drama', 'Thriller']",127.0,R,1995-03-10,3,1995,1990,Action,IMDB
The Mangler,43.0,"['Horror', 'Mystery']",106.0,R,1995-03-03,3,1995,1990,Horror,IMDB
Circle of Friends,66.0,"['Drama', 'Romance']",103.0,PG-13,1995-04-07,4,1995,1990,Drama,IMDB
The Brady Bunch Movie,60.0,['Comedy'],90.0,PG-13,1995-02-17,2,1995,1990,Comedy,IMDB
Heavyweights,67.0,"['Comedy', 'Drama', 'Family']",100.0,PG,1995-02-17,2,1995,1990,Comedy,IMDB
Butterfly Kiss,63.0,"['Comedy', 'Drama', 'Romance']",88.0,Not Rated,1996-04-26,4,1996,1990,Comedy,IMDB
Blue in the Face,67.0,['Comedy'],83.0,R,1995-10-13,10,1995,1990,Comedy,IMDB
Billy Madison,64.0,['Comedy'],89.0,PG-13,1995-02-10,2,1995,1990,Comedy,IMDB
In the Mouth of Madness,72.0,"['Drama', 'Horror', 'Mystery']",95.0,R,1995-02-03,2,1995,1990,Drama,IMDB
Boys on the Side,65.0,"['Comedy', 'Drama']",115.0,R,1995-02-03,2,1995,1990,Comedy,IMDB
Kids,71.0,['Drama'],91.0,Not Rated,1995-09-01,9,1995,1990,Drama,IMDB
Safe,72.0,['Drama'],119.0,R,1995-06-30,6,1995,1990,Drama,IMDB
Rumble in the Bronx,68.0,"['Action', 'Comedy', 'Crime']",87.0,R,1996-02-23,2,1996,1990,Action,IMDB
Living in Oblivion,75.0,"['Comedy', 'Drama']",90.0,R,1995-07-21,7,1995,1990,Comedy,IMDB
Heavy,68.0,"['Drama', 'Romance']",105.0,R,1996-06-05,6,1996,1990,Drama,IMDB
Before Sunrise,81.0,"['Drama', 'Romance']",101.0,R,1995-01-27,1,1995,1990,Drama,IMDB
Higher Learning,65.0,"['Crime', 'Drama', 'Thriller']",127.0,R,1995-01-11,1,1995,1990,Crime,IMDB
I.Q.,62.0,"['Comedy', 'Romance']",100.0,PG,1994-12-25,12,1994,1990,Comedy,IMDB
Ready to Wear,51.0,"['Comedy', 'Drama']",133.0,R,1994-12-25,12,1994,1990,Comedy,IMDB
Legends of the Fall,76.0,"['Drama', 'Romance', 'War']",133.0,R,1995-01-13,1,1995,1990,Drama,IMDB
Death and the Maiden,73.0,"['Drama', 'Mystery', 'Thriller']",103.0,R,1995-01-27,1,1995,1990,Drama,IMDB
Mixed Nuts,55.0,"['Comedy', 'Drama']",97.0,PG-13,1994-12-21,12,1994,1990,Comedy,IMDB
Dumb and Dumber,73.0,['Comedy'],107.0,PG-13,1994-12-16,12,1994,1990,Comedy,IMDB
Cobb,65.0,"['Biography', 'Drama', 'Sport']",128.0,R,1994-12-02,12,1994,1990,Biography,IMDB
Disclosure,61.0,"['Drama', 'Thriller']",128.0,R,1994-12-09,12,1994,1990,Drama,IMDB
Star Trek: Generations,66.0,"['Action', 'Adventure', 'Mystery']",118.0,PG,1994-11-18,11,1994,1990,Action,IMDB
Don Juan DeMarco,67.0,"['Comedy', 'Drama', 'Romance']",97.0,PG-13,1995-04-07,4,1995,1990,Comedy,IMDB
Oleanna,66.0,"['Drama', 'Thriller']",89.0,Not Rated,1994-11-04,11,1994,1990,Drama,IMDB
Stargate,71.0,"['Action', 'Adventure', 'Sci_Fi']",116.0,PG-13,1994-10-28,10,1994,1990,Action,IMDB
Ed Wood,78.0,"['Biography', 'Comedy', 'Drama']",127.0,R,1994-10-07,10,1994,1990,Biography,IMDB
Quiz Show,75.0,"['Biography', 'Drama', 'History']",133.0,PG-13,1994-10-07,10,1994,1990,Biography,IMDB
Timecop,59.0,"['Action', 'Crime', 'Sci_Fi']",99.0,R,1994-09-16,9,1994,1990,Action,IMDB
Muriel's Wedding,72.0,"['Comedy', 'Drama']",106.0,R,1995-03-31,3,1995,1990,Comedy,IMDB
Nadja,61.0,"['Drama', 'Horror']",93.0,R,1995-09-01,9,1995,1990,Drama,IMDB
Ashes of Time,72.0,"['Action', 'Drama']",100.0,R,1994-09-17,9,1994,1990,Action,IMDB
Swimming with Sharks,71.0,"['Comedy', 'Crime']",93.0,R,1995-04-21,4,1995,1990,Comedy,IMDB
The Shawshank Redemption,93.0,['Drama'],142.0,R,1994-10-14,10,1994,1990,Drama,IMDB
Once Were Warriors,79.0,"['Crime', 'Drama']",102.0,R,1995-03-03,3,1995,1990,Crime,IMDB
Little Odessa,67.0,"['Crime', 'Drama']",98.0,R,1995-05-19,5,1995,1990,Crime,IMDB
Il Postino,77.0,"['Biography', 'Comedy', 'Drama']",108.0,PG,1996-03-22,3,1996,1990,Biography,IMDB
Wes Craven's New Nightmare,64.0,"['Fantasy', 'Horror', 'Mystery']",112.0,R,1994-10-14,10,1994,1990,Fantasy,IMDB
Natural Born Killers,73.0,"['Action', 'Crime', 'Drama']",118.0,R,1994-08-26,8,1994,1990,Action,IMDB
Color of Night,52.0,"['Mystery', 'Romance', 'Thriller']",121.0,R,1994-08-19,8,1994,1990,Mystery,IMDB
Airheads,61.0,"['Comedy', 'Crime', 'Music']",92.0,PG-13,1994-08-05,8,1994,1990,Comedy,IMDB
The Next Karate Kid,44.0,"['Action', 'Drama', 'Family']",107.0,PG,1994-09-09,9,1994,1990,Action,IMDB
Clear and Present Danger,69.0,"['Action', 'Crime', 'Drama']",141.0,PG-13,1994-08-03,8,1994,1990,Action,IMDB
The Mask,69.0,"['Action', 'Comedy', 'Crime']",101.0,PG-13,1994-07-29,7,1994,1990,Action,IMDB
The Client,68.0,"['Crime', 'Drama', 'Mystery']",119.0,PG-13,1994-07-20,7,1994,1990,Crime,IMDB
Chungking Express,81.0,"['Comedy', 'Crime', 'Drama']",102.0,PG-13,1996-03-08,3,1996,1990,Comedy,IMDB
True Lies,72.0,"['Action', 'Comedy', 'Thriller']",141.0,R,1994-07-15,7,1994,1990,Action,IMDB
Barcelona,70.0,"['Comedy', 'Drama', 'Romance']",101.0,PG-13,1994-07-29,7,1994,1990,Comedy,IMDB
Little Big League,61.0,"['Comedy', 'Family', 'Sport']",119.0,PG,1994-06-29,6,1994,1990,Comedy,IMDB
Wyatt Earp,67.0,"['Adventure', 'Biography', 'Crime']",191.0,PG-13,1994-06-24,6,1994,1990,Adventure,IMDB
Forrest Gump,88.0,"['Drama', 'Romance']",142.0,PG-13,1994-07-06,7,1994,1990,Drama,IMDB
The Lion King,85.0,"['Animation', 'Adventure', 'Drama']",88.0,G,1994-06-24,6,1994,1990,Animation,IMDB
City Slickers II: The Legend of Curly's Gold,56.0,['Comedy'],116.0,PG-13,1994-06-10,6,1994,1990,Comedy,IMDB
Speed,72.0,"['Action', 'Adventure', 'Thriller']",116.0,R,1994-06-10,6,1994,1990,Action,IMDB
Renaissance Man,62.0,"['Comedy', 'Drama']",128.0,PG-13,1994-06-03,6,1994,1990,Comedy,IMDB
Wild Reeds,74.0,['Drama'],110.0,Not Rated,1995-05-10,5,1995,1990,Drama,IMDB
See How They Fall,66.0,"['Crime', 'Drama']",90.0,,1994-08-31,8,1994,1990,Crime,IMDB
Mrs. Parker and the Vicious Circle,64.0,"['Biography', 'Drama']",125.0,R,1994-11-23,11,1994,1990,Biography,IMDB
The Flintstones,49.0,"['Comedy', 'Family', 'Fantasy']",91.0,PG,1994-05-27,5,1994,1990,Comedy,IMDB
Pulp Fiction,89.0,"['Crime', 'Drama']",154.0,R,1994-10-14,10,1994,1990,Crime,IMDB
Maverick,70.0,"['Action', 'Adventure', 'Comedy']",127.0,PG,1994-05-20,5,1994,1990,Action,IMDB
Cold Water,71.0,['Drama'],95.0,Not Rated,1994-07-06,7,1994,1990,Drama,IMDB
Exotica,70.0,['Drama'],103.0,R,1995-03-24,3,1995,1990,Drama,IMDB
Crooklyn,70.0,"['Comedy', 'Drama']",115.0,PG-13,1994-05-13,5,1994,1990,Comedy,IMDB
3 Ninjas Kick Back,46.0,"['Action', 'Comedy', 'Family']",93.0,PG,1994-05-06,5,1994,1990,Action,IMDB
Being Human,55.0,"['Comedy', 'Drama']",122.0,PG-13,1994-05-06,5,1994,1990,Comedy,IMDB
PCU,66.0,['Comedy'],79.0,PG-13,1994-04-29,4,1994,1990,Comedy,IMDB
Surviving the Game,62.0,"['Action', 'Adventure', 'Crime']",96.0,R,1994-04-15,4,1994,1990,Action,IMDB
Serial Mom,68.0,"['Comedy', 'Crime', 'Thriller']",95.0,R,1994-04-13,4,1994,1990,Comedy,IMDB
Guarding Tess,62.0,"['Comedy', 'Drama']",96.0,PG-13,1994-03-11,3,1994,1990,Comedy,IMDB
On Deadly Ground,46.0,"['Action', 'Adventure', 'Thriller']",101.0,R,1994-02-18,2,1994,1990,Action,IMDB
The Last Seduction,70.0,"['Crime', 'Drama', 'Romance']",110.0,R,1994-10-26,10,1994,1990,Crime,IMDB
Blue Chips,62.0,"['Drama', 'Sport']",108.0,PG-13,1994-02-18,2,1994,1990,Drama,IMDB
Blank Check,53.0,"['Comedy', 'Crime', 'Family']",93.0,PG,1994-02-11,2,1994,1990,Comedy,IMDB
My Father the Hero,55.0,"['Comedy', 'Romance']",90.0,PG,1994-02-04,2,1994,1990,Comedy,IMDB
Ace Ventura: Pet Detective,69.0,['Comedy'],86.0,PG-13,1994-02-04,2,1994,1990,Comedy,IMDB
Spanking the Monkey,62.0,"['Comedy', 'Drama']",100.0,Not Rated,1994-07-15,7,1994,1990,Comedy,IMDB
River of Grass,66.0,['Drama'],76.0,Not Rated,1995-10-13,10,1995,1990,Drama,IMDB
Reality Bites,66.0,"['Comedy', 'Drama', 'Romance']",99.0,PG-13,1994-02-18,2,1994,1990,Comedy,IMDB
Fresh,76.0,"['Crime', 'Drama', 'Thriller']",114.0,R,1994-09-02,9,1994,1990,Crime,IMDB
Clerks,77.0,['Comedy'],92.0,R,1994-11-09,11,1994,1990,Comedy,IMDB
The Hudsucker Proxy,72.0,"['Comedy', 'Drama', 'Fantasy']",111.0,PG,1994-03-11,3,1994,1990,Comedy,IMDB
Three Colors: White,76.0,"['Comedy', 'Drama', 'Romance']",92.0,R,1994-06-10,6,1994,1990,Comedy,IMDB
Four Weddings and a Funeral,70.0,"['Comedy', 'Drama', 'Romance']",117.0,R,1994-04-15,4,1994,1990,Comedy,IMDB
Iron Will,66.0,"['Adventure', 'Family']",108.0,PG,1994-01-14,1,1994,1990,Adventure,IMDB
Death Wish V: The Face of Death,49.0,"['Action', 'Crime', 'Drama']",95.0,R,1994-01-14,1,1994,1990,Action,IMDB
Cabin Boy,54.0,"['Adventure', 'Comedy', 'Romance']",80.0,PG-13,1994-01-07,1,1994,1990,Adventure,IMDB
Tombstone,78.0,"['Action', 'Biography', 'Drama']",130.0,R,1993-12-25,12,1993,1990,Action,IMDB
Grumpy Old Men,70.0,"['Comedy', 'Drama', 'Romance']",103.0,PG-13,1993-12-25,12,1993,1990,Comedy,IMDB
Philadelphia,77.0,['Drama'],125.0,PG-13,1994-01-14,1,1994,1990,Drama,IMDB
The Pelican Brief,66.0,"['Crime', 'Drama', 'Mystery']",141.0,PG-13,1993-12-17,12,1993,1990,Crime,IMDB
In the Name of the Father,81.0,"['Biography', 'Drama']",133.0,R,1994-02-25,2,1994,1990,Biography,IMDB
Wayne's World 2,62.0,"['Comedy', 'Music']",95.0,PG-13,1993-12-10,12,1993,1990,Comedy,IMDB
Sister Act 2: Back in the Habit,56.0,"['Comedy', 'Family', 'Music']",107.0,PG,1993-12-10,12,1993,1990,Comedy,IMDB
Six Degrees of Separation,68.0,"['Comedy', 'Drama', 'Mystery']",112.0,R,1993-12-08,12,1993,1990,Comedy,IMDB
Schindler's List,89.0,"['Biography', 'Drama', 'History']",195.0,R,1994-02-04,2,1994,1990,Biography,IMDB
A Perfect World,76.0,"['Crime', 'Drama', 'Thriller']",138.0,PG-13,1993-11-24,11,1993,1990,Crime,IMDB
Mrs. Doubtfire,70.0,"['Comedy', 'Drama', 'Family']",125.0,PG-13,1993-11-24,11,1993,1990,Comedy,IMDB
