Title,Rating,Genre,Runtime,MPAA/TV_Rating,Release_Date,Month,Year,Decade,Primary_Genre,Country,Source
Piranhas,63.0,"['Crime', 'Drama']",111.0,,2019-02-13,2,2019,2010,Crime,Italy,IMDB
The Operative,56.0,"['Action', 'Drama', 'Thriller']",116.0,,2019-07-24,7,2019,2010,Action,France,IMDB
Mr. Jones,68.0,"['Biography', 'Drama', 'Thriller']",141.0,,2019-10-25,10,2019,2010,Biography,Poland,IMDB
The Golden Glove,67.0,"['Crime', 'Drama', 'Horror']",115.0,Not Rated,2019-02-21,2,2019,2010,Crime,Germany,IMDB
Gully Boy,81.0,"['Drama', 'Music']",153.0,Not Rated,2019-02-14,2,2019,2010,Drama,India,IMDB
Light of My Life,66.0,"['Drama', 'Sci_Fi', 'Thriller']",119.0,R,2019-08-09,8,2019,2010,Drama,USA,IMDB
"Berlin, I Love You",46.0,"['Drama', 'Romance']",120.0,R,2019-02-08,2,2019,2010,Drama,Germany,IMDB
Cold Pursuit,62.0,"['Action', 'Crime', 'Drama']",119.0,R,2019-02-08,2,2019,2010,Action,UK,IMDB
The Prodigy,58.0,"['Horror', 'Thriller']",92.0,R,2019-02-08,2,2019,2010,Horror,USA,IMDB
The Wandering Earth,60.0,"['Action', 'Sci_Fi']",125.0,,2019-02-05,2,2019,2010,Action,China,IMDB
Alita: Battle Angel,73.0,"['Action', 'Adventure', 'Sci_Fi']",122.0,PG-13,2019-02-14,2,2019,2010,Action,USA,IMDB
The Lego Movie 2: The Second Part,66.0,"['Animation', 'Action', 'Adventure']",107.0,PG,2019-02-08,2,2019,2010,Animation,Denmark,IMDB
Paddleton,72.0,"['Comedy', 'Drama']",89.0,,2019-02-22,2,2019,2010,Comedy,USA,IMDB
The Mustang,69.0,['Drama'],96.0,R,2019-06-19,6,2019,2010,Drama,France,IMDB
The Tomorrow Man,57.0,"['Drama', 'Romance']",94.0,PG-13,2019-08-02,8,2019,2010,Drama,USA,IMDB
15 Minutes of War,63.0,"['Action', 'Drama', 'History']",98.0,TV-14,2019-08-02,8,2019,2010,Action,France,IMDB
Corporate Animals,44.0,"['Comedy', 'Horror']",86.0,R,2019-09-20,9,2019,2010,Comedy,USA,IMDB
Brittany Runs a Marathon,68.0,"['Comedy', 'Drama']",104.0,R,2019-10-24,10,2019,2010,Comedy,USA,IMDB
Fighting with My Family,71.0,"['Biography', 'Comedy', 'Drama']",108.0,PG-13,2019-02-22,2,2019,2010,Biography,UK,IMDB
Official Secrets,73.0,"['Biography', 'Crime', 'Drama']",112.0,R,2019-08-30,8,2019,2010,Biography,UK,IMDB
Animals,61.0,"['Comedy', 'Drama']",109.0,,2019-08-02,8,2019,2010,Comedy,UK,IMDB
Blinded by the Light,69.0,"['Comedy', 'Drama', 'Music']",118.0,PG-13,2019-08-16,8,2019,2010,Comedy,UK,IMDB
High Flying Bird,62.0,"['Drama', 'Sport']",90.0,,2019-02-08,2,2019,2010,Drama,USA,IMDB
Luce,67.0,"['Drama', 'Mystery']",109.0,R,2019-08-23,8,2019,2010,Drama,USA,IMDB
Little Monsters,63.0,"['Comedy', 'Horror', 'Sci_Fi']",93.0,R,2019-10-11,10,2019,2010,Comedy,UK,IMDB
Them That Follow,53.0,"['Drama', 'Thriller']",98.0,R,2019-08-02,8,2019,2010,Drama,USA,IMDB
Velvet Buzzsaw,57.0,"['Horror', 'Mystery', 'Thriller']",113.0,R,2019-02-01,2,2019,2010,Horror,USA,IMDB
The Souvenir,65.0,"['Drama', 'Mystery', 'Romance']",120.0,R,2019-08-30,8,2019,2010,Drama,UK,IMDB
Don't Let Go,62.0,"['Drama', 'Horror', 'Mystery']",103.0,R,2019-08-30,8,2019,2010,Drama,USA,IMDB
Monos,70.0,"['Adventure', 'Drama', 'Mystery']",102.0,R,2019-08-15,8,2019,2010,Adventure,Colombia,IMDB
Take Me Somewhere Nice,64.0,['Drama'],91.0,,2019-05-23,5,2019,2010,Drama,Netherlands,IMDB
Queen of Hearts,72.0,['Drama'],127.0,,2019-11-19,11,2019,2010,Drama,Denmark,IMDB
The Report,72.0,"['Biography', 'Crime', 'Drama']",119.0,R,2019-11-15,11,2019,2010,Biography,USA,IMDB
Greener Grass,63.0,['Comedy'],95.0,Not Rated,2019-10-18,10,2019,2010,Comedy,USA,IMDB
Hala,58.0,['Drama'],94.0,R,2019-12-06,12,2019,2010,Drama,USA,IMDB
Paradise Hills,56.0,"['Fantasy', 'Sci_Fi', 'Thriller']",95.0,TV-14,2019-10-25,10,2019,2010,Fantasy,Spain,IMDB
Wounds,40.0,"['Drama', 'Horror', 'Mystery']",95.0,R,2019-10-18,10,2019,2010,Drama,USA,IMDB
The Wolf Hour,49.0,"['Drama', 'Mystery', 'Thriller']",99.0,R,2019-12-06,12,2019,2010,Drama,UK,IMDB
The Last Black Man in San Francisco,74.0,['Drama'],121.0,R,2019-06-07,6,2019,2010,Drama,USA,IMDB
"Extremely Wicked, Shockingly Evil and Vile",66.0,"['Biography', 'Crime', 'Drama']",110.0,R,2019-05-03,5,2019,2010,Biography,USA,IMDB
Divine Love,63.0,"['Drama', 'Sci_Fi']",101.0,,2019-06-27,6,2019,2010,Drama,Brazil,IMDB
Honey Boy,73.0,['Drama'],94.0,R,2019-11-27,11,2019,2010,Drama,USA,IMDB
The Boy Who Harnessed the Wind,76.0,['Drama'],113.0,TV-PG,2019-03-01,3,2019,2010,Drama,UK,IMDB
Adam,35.0,['Comedy'],95.0,,2019-08-14,8,2019,2010,Comedy,USA,IMDB
I Am Mother,67.0,"['Drama', 'Mystery', 'Sci_Fi']",113.0,TV-14,2019-06-07,6,2019,2010,Drama,Australia,IMDB
The Hole in the Ground,57.0,"['Drama', 'Horror', 'Mystery']",90.0,R,2019-02-26,2,2019,2010,Drama,Ireland,IMDB
Miss Bala,57.0,"['Action', 'Crime', 'Drama']",104.0,PG-13,2019-02-01,2,2019,2010,Action,Mexico,IMDB
After the Wedding,62.0,['Drama'],112.0,PG-13,2019-08-14,8,2019,2010,Drama,USA,IMDB
Harpoon,60.0,"['Comedy', 'Horror']",83.0,Not Rated,2019-10-08,10,2019,2010,Comedy,Canada,IMDB
Serenity,53.0,"['Drama', 'Mystery', 'Thriller']",106.0,R,2019-01-25,1,2019,2010,Drama,UK,IMDB
I Hate Kids,58.0,"['Adventure', 'Comedy']",89.0,PG-13,2019-01-18,1,2019,2010,Adventure,USA,IMDB
IO,47.0,"['Adventure', 'Drama', 'Sci_Fi']",96.0,TV-14,2019-01-18,1,2019,2010,Adventure,USA,IMDB
The Kid Who Would Be King,60.0,"['Action', 'Adventure', 'Family']",120.0,PG,2019-01-25,1,2019,2010,Action,UK,IMDB
White Snake,70.0,"['Animation', 'Action', 'Adventure']",99.0,,2019-01-11,1,2019,2010,Animation,China,IMDB
The Last Laugh,56.0,['Comedy'],98.0,,2019-01-11,1,2019,2010,Comedy,USA,IMDB
What Men Want,52.0,"['Comedy', 'Fantasy', 'Romance']",117.0,R,2019-02-08,2,2019,2010,Comedy,USA,IMDB
A Dog's Way Home,67.0,"['Adventure', 'Drama', 'Family']",96.0,PG,2019-01-11,1,2019,2010,Adventure,China,IMDB
Glass,67.0,"['Drama', 'Sci_Fi', 'Thriller']",129.0,PG-13,2019-01-18,1,2019,2010,Drama,USA,IMDB
Storm Boy,69.0,"['Adventure', 'Drama', 'Family']",99.0,PG,2019-04-05,4,2019,2010,Adventure,Australia,IMDB
American Hangman,59.0,['Thriller'],99.0,,2019-01-04,1,2019,2010,Thriller,Canada,IMDB
Escape Room,63.0,"['Action', 'Adventure', 'Horror']",99.0,PG-13,2019-01-04,1,2019,2010,Action,USA,IMDB
How to Train Your Dragon: The Hidden World,75.0,"['Animation', 'Action', 'Adventure']",104.0,PG,2019-02-22,2,2019,2010,Animation,USA,IMDB
All Is True,62.0,"['Biography', 'Drama', 'History']",101.0,PG-13,2019-05-10,5,2019,2010,Biography,UK,IMDB
Welcome to Marwen,62.0,"['Biography', 'Comedy', 'Drama']",116.0,PG-13,2018-12-21,12,2018,2010,Biography,Japan,IMDB
Holmes & Watson,38.0,"['Comedy', 'Crime', 'Mystery']",90.0,PG-13,2018-12-25,12,2018,2010,Comedy,USA,IMDB
Ride,47.0,"['Action', 'Thriller']",79.0,Not Rated,2019-09-23,9,2019,2010,Action,USA,IMDB
By the Grace of God,72.0,"['Crime', 'Drama']",137.0,,2019-10-18,10,2019,2010,Crime,France,IMDB
The Mule,70.0,"['Crime', 'Drama', 'Thriller']",116.0,R,2018-12-14,12,2018,2010,Crime,USA,IMDB
Dumplin',66.0,"['Comedy', 'Drama']",110.0,PG-13,2018-12-07,12,2018,2010,Comedy,USA,IMDB
All the Devil's Men,51.0,['Action'],99.0,R,2019-01-24,1,2019,2010,Action,UK,IMDB
Spider-Man: Into the Spider-Verse,84.0,"['Animation', 'Action', 'Adventure']",117.0,PG,2018-12-14,12,2018,2010,Animation,USA,IMDB
Mortal Engines,61.0,"['Action', 'Adventure', 'Fantasy']",128.0,PG-13,2018-12-14,12,2018,2010,Action,USA,IMDB
Bumblebee,68.0,"['Action', 'Adventure', 'Sci_Fi']",114.0,PG-13,2018-12-21,12,2018,2010,Action,China,IMDB
The Possession of Hannah Grace,52.0,"['Horror', 'Mystery', 'Thriller']",86.0,R,2018-11-30,11,2018,2010,Horror,USA,IMDB
Mary Poppins Returns,67.0,"['Comedy', 'Family', 'Fantasy']",130.0,PG,2018-12-19,12,2018,2010,Comedy,USA,IMDB
Aquaman,70.0,"['Action', 'Adventure', 'Fantasy']",143.0,PG-13,2018-12-21,12,2018,2010,Action,USA,IMDB
Mowgli: Legend of the Jungle,65.0,"['Adventure', 'Drama', 'Fantasy']",104.0,PG-13,2018-12-07,12,2018,2010,Adventure,UK,IMDB
The Christmas Chronicles,71.0,"['Adventure', 'Comedy', 'Family']",104.0,TV-PG,2018-11-22,11,2018,2010,Adventure,USA,IMDB
Instant Family,73.0,"['Comedy', 'Drama']",118.0,PG-13,2018-11-16,11,2018,2010,Comedy,USA,IMDB
Mary Queen of Scots,63.0,"['Biography', 'Drama', 'History']",124.0,R,2018-12-21,12,2018,2010,Biography,UK,IMDB
Dragon Ball Super: Broly,79.0,"['Animation', 'Action', 'Adventure']",100.0,PG,2019-01-16,1,2019,2010,Animation,Japan,IMDB
Creed II,71.0,"['Drama', 'Sport']",130.0,PG-13,2018-11-21,11,2018,2010,Drama,USA,IMDB
Bird Box,66.0,"['Drama', 'Horror', 'Sci_Fi']",124.0,R,2018-12-21,12,2018,2010,Drama,USA,IMDB
On the Basis of Sex,70.0,"['Biography', 'Drama']",120.0,PG-13,2019-01-11,1,2019,2010,Biography,USA,IMDB
Fantastic Beasts: The Crimes of Grindelwald,66.0,"['Adventure', 'Family', 'Fantasy']",134.0,PG-13,2018-11-16,11,2018,2010,Adventure,UK,IMDB
The Grinch,63.0,"['Animation', 'Comedy', 'Family']",85.0,PG,2018-11-09,11,2018,2010,Animation,France,IMDB
Ralph Breaks the Internet,71.0,"['Animation', 'Adventure', 'Comedy']",112.0,PG,2018-11-21,11,2018,2010,Animation,USA,IMDB
Nobody's Fool,48.0,"['Comedy', 'Drama', 'Romance']",110.0,R,2018-11-02,11,2018,2010,Comedy,USA,IMDB
Slaughterhouse Rulez,52.0,"['Action', 'Comedy', 'Fantasy']",104.0,R,2019-05-17,5,2019,2010,Action,UK,IMDB
The Nutcracker and the Four Realms,55.0,"['Adventure', 'Family', 'Fantasy']",99.0,PG,2018-11-02,11,2018,2010,Adventure,USA,IMDB
Replicas,55.0,"['Drama', 'Sci_Fi', 'Thriller']",107.0,PG-13,2019-01-11,1,2019,2010,Drama,UK,IMDB
Perfect Strangers,66.0,['Comedy'],97.0,R,2018-12-25,12,2018,2010,Comedy,Mexico,IMDB
Bohemian Rhapsody,80.0,"['Biography', 'Drama', 'Music']",134.0,PG-13,2018-11-02,11,2018,2010,Biography,UK,IMDB
Stan & Ollie,72.0,"['Biography', 'Comedy', 'Drama']",98.0,PG,2019-01-11,1,2019,2010,Biography,UK,IMDB
The Girl in the Spider's Web,61.0,"['Action', 'Crime', 'Drama']",115.0,R,2018-11-09,11,2018,2010,Action,Germany,IMDB
Master Z: The Ip Man Legacy,65.0,"['Action', 'Biography', 'Crime']",107.0,Not Rated,2018-12-20,12,2018,2010,Action,Hong Kong,IMDB
River Runs Red,48.0,"['Action', 'Thriller']",94.0,Not Rated,2018-11-09,11,2018,2010,Action,USA,IMDB
Then Came You,70.0,"['Adventure', 'Comedy', 'Drama']",97.0,,2019-02-01,2,2019,2010,Adventure,USA,IMDB
Goosebumps 2: Haunted Halloween,56.0,"['Adventure', 'Comedy', 'Family']",90.0,PG,2018-10-12,10,2018,2010,Adventure,USA,IMDB
The Vanishing,58.0,"['Crime', 'Drama', 'Mystery']",107.0,R,2019-01-04,1,2019,2010,Crime,UK,IMDB
The Amityville Murders,48.0,['Horror'],97.0,Not Rated,2018-11-28,11,2018,2010,Horror,USA,IMDB
The Professor,67.0,"['Comedy', 'Drama']",90.0,R,2019-05-17,5,2019,2010,Comedy,USA,IMDB
Asher,54.0,"['Action', 'Drama', 'Thriller']",104.0,R,2018-12-07,12,2018,2010,Action,USA,IMDB
Monster Party,54.0,"['Comedy', 'Horror', 'Thriller']",89.0,Not Rated,2018-11-02,11,2018,2010,Comedy,USA,IMDB
Night Hunter,59.0,"['Action', 'Crime', 'Drama']",98.0,R,2019-09-06,9,2019,2010,Action,Canada,IMDB
I Still See You,58.0,"['Fantasy', 'Horror', 'Sci_Fi']",98.0,PG-13,2018-10-12,10,2018,2010,Fantasy,USA,IMDB
Hell Fest,55.0,"['Horror', 'Thriller']",89.0,R,2018-09-28,9,2018,2010,Horror,USA,IMDB
The Oath,54.0,"['Comedy', 'Thriller']",93.0,R,2018-10-19,10,2018,2010,Comedy,USA,IMDB
Head Count,54.0,"['Horror', 'Mystery', 'Thriller']",90.0,,2018-09-24,9,2018,2010,Horror,USA,IMDB
The Night Comes for Us,70.0,"['Action', 'Thriller']",121.0,,2018-10-19,10,2018,2010,Action,Indonesia,IMDB
The Chaperone,65.0,['Drama'],103.0,Not Rated,2019-03-29,3,2019,2010,Drama,UK,IMDB
Between Worlds,42.0,"['Drama', 'Fantasy', 'Thriller']",90.0,R,2018-12-21,12,2018,2010,Drama,Spain,IMDB
Bad Times at the El Royale,71.0,"['Crime', 'Drama', 'Mystery']",141.0,R,2018-10-12,10,2018,2010,Crime,USA,IMDB
The Clovehitch Killer,65.0,"['Crime', 'Drama', 'Mystery']",109.0,Not Rated,2018-11-16,11,2018,2010,Crime,USA,IMDB
We Have Always Lived in the Castle,56.0,"['Drama', 'Mystery', 'Thriller']",90.0,Not Rated,2019-05-17,5,2019,2010,Drama,USA,IMDB
Overlord,66.0,"['Action', 'Adventure', 'Horror']",110.0,R,2018-11-09,11,2018,2010,Action,USA,IMDB
Brian Banks,72.0,"['Biography', 'Drama', 'Sport']",99.0,PG-13,2019-08-09,8,2019,2010,Biography,USA,IMDB
The Dead Center,56.0,"['Horror', 'Mystery', 'Thriller']",92.0,Not Rated,2018-09-21,9,2018,2010,Horror,USA,IMDB
Apostle,63.0,"['Drama', 'Fantasy', 'Horror']",130.0,,2018-10-12,10,2018,2010,Drama,UK,IMDB
Starfish,53.0,"['Drama', 'Sci_Fi']",101.0,M,2018-09-21,9,2018,2010,Drama,USA,IMDB
Ashes in the Snow,66.0,"['Drama', 'History', 'Romance']",98.0,,2018-10-12,10,2018,2010,Drama,Lithuania,IMDB
Nappily Ever After,64.0,"['Comedy', 'Drama', 'Romance']",98.0,,2018-09-21,9,2018,2010,Comedy,USA,IMDB
The Perfection,61.0,"['Drama', 'Horror', 'Thriller']",90.0,,2019-05-24,5,2019,2010,Drama,USA,IMDB
Ladies in Black,67.0,"['Comedy', 'Drama', 'Romance']",109.0,PG,2018-09-20,9,2018,2010,Comedy,Australia,IMDB
Smallfoot,66.0,"['Animation', 'Adventure', 'Comedy']",96.0,PG,2018-09-28,9,2018,2010,Animation,USA,IMDB
Pimp,78.0,"['Crime', 'Drama', 'Romance']",86.0,Not Rated,2018-11-09,11,2018,2010,Crime,USA,IMDB
London Fields,43.0,"['Crime', 'Mystery', 'Thriller']",118.0,R,2018-10-26,10,2018,2010,Crime,UK,IMDB
Night School,56.0,['Comedy'],111.0,PG-13,2018-09-28,9,2018,2010,Comedy,USA,IMDB
The House with a Clock in Its Walls,60.0,"['Comedy', 'Family', 'Fantasy']",105.0,PG,2018-09-21,9,2018,2010,Comedy,USA,IMDB
Unbroken: Path to Redemption,58.0,"['Biography', 'Drama', 'History']",98.0,PG-13,2018-09-14,9,2018,2010,Biography,USA,IMDB
In Fabric,63.0,"['Comedy', 'Horror']",118.0,R,2019-12-06,12,2019,2010,Comedy,UK,IMDB
Johnny English Strikes Again,62.0,"['Action', 'Adventure', 'Comedy']",89.0,PG,2018-10-26,10,2018,2010,Action,UK,IMDB
Bel Canto,54.0,"['Drama', 'Music', 'Romance']",100.0,,2018-09-14,9,2018,2010,Drama,USA,IMDB
Bigger,64.0,"['Biography', 'Drama']",107.0,PG-13,2018-10-12,10,2018,2010,Biography,USA,IMDB
Loro,67.0,"['Biography', 'Drama']",151.0,Not Rated,2019-09-13,9,2019,2010,Biography,Italy,IMDB
The Land of Steady Habits,62.0,"['Comedy', 'Drama']",98.0,,2018-09-14,9,2018,2010,Comedy,USA,IMDB
King of Thieves,55.0,"['Crime', 'Drama']",108.0,R,2019-01-25,1,2019,2010,Crime,UK,IMDB
Hold the Dark,56.0,"['Action', 'Drama', 'Horror']",125.0,,2018-09-28,9,2018,2010,Action,USA,IMDB
Green Book,82.0,"['Biography', 'Comedy', 'Drama']",130.0,PG-13,2018-11-16,11,2018,2010,Biography,USA,IMDB
Vita & Virginia,57.0,"['Biography', 'Drama', 'Romance']",110.0,Not Rated,2019-08-23,8,2019,2010,Biography,Ireland,IMDB
The Wind,55.0,"['Horror', 'Western']",86.0,R,2019-04-05,4,2019,2010,Horror,USA,IMDB
A Simple Favor,68.0,"['Comedy', 'Crime', 'Drama']",117.0,R,2018-09-14,9,2018,2010,Comedy,Canada,IMDB
Clara,67.0,['Sci_Fi'],105.0,Not Rated,2019-05-03,5,2019,2010,Sci_Fi,Canada,IMDB
Jeremiah Terminator LeRoy,53.0,"['Biography', 'Drama']",108.0,R,2019-08-12,8,2019,2010,Biography,UK,IMDB
Slice,45.0,"['Comedy', 'Crime', 'Fantasy']",83.0,R,2018-09-11,9,2018,2010,Comedy,USA,IMDB
The Death & Life of John F. Donovan,61.0,['Drama'],123.0,R,2019-12-13,12,2019,2010,Drama,UK,IMDB
A Million Little Pieces,62.0,['Drama'],113.0,R,2019-12-06,12,2019,2010,Drama,USA,IMDB
A Faithful Man,62.0,"['Comedy', 'Drama', 'Romance']",75.0,,2019-07-19,7,2019,2010,Comedy,France,IMDB
Her Smell,62.0,"['Drama', 'Music']",136.0,R,2019-05-10,5,2019,2010,Drama,USA,IMDB
Tell It to the Bees,61.0,"['Drama', 'Romance']",108.0,,2019-05-03,5,2019,2010,Drama,UK,IMDB
If Beale Street Could Talk,71.0,"['Drama', 'Romance']",119.0,R,2018-12-25,12,2018,2010,Drama,USA,IMDB
Mid90s,74.0,"['Comedy', 'Drama']",85.0,R,2018-10-26,10,2018,2010,Comedy,USA,IMDB
The Standoff at Sparrow Creek,62.0,"['Crime', 'Drama', 'Thriller']",88.0,Not Rated,2019-01-18,1,2019,2010,Crime,USA,IMDB
Giant Little Ones,72.0,['Drama'],93.0,R,2019-03-29,3,2019,2010,Drama,Canada,IMDB
Where Hands Touch,62.0,"['Drama', 'Romance', 'War']",122.0,PG-13,2018-09-14,9,2018,2010,Drama,UK,IMDB
Freaks,67.0,"['Drama', 'Mystery', 'Sci_Fi']",105.0,R,2019-09-13,9,2019,2010,Drama,Canada,IMDB
The Chambermaid,71.0,['Drama'],102.0,,2019-08-02,8,2019,2010,Drama,Mexico,IMDB
The Wedding Guest,57.0,['Thriller'],96.0,R,2019-03-08,3,2019,2010,Thriller,UK,IMDB
Ben Is Back,67.0,['Drama'],103.0,R,2018-12-05,12,2018,2010,Drama,USA,IMDB
Nekrotronic,55.0,"['Action', 'Comedy', 'Horror']",99.0,R,2019-08-09,8,2019,2010,Action,Australia,IMDB
The Hummingbird Project,62.0,"['Drama', 'Thriller']",111.0,R,2019-03-22,3,2019,2010,Drama,Canada,IMDB
Skin,70.0,"['Biography', 'Crime', 'Drama']",118.0,R,2019-07-26,7,2019,2010,Biography,USA,IMDB
Life Itself,68.0,"['Drama', 'Romance']",117.0,R,2018-09-21,9,2018,2010,Drama,USA,IMDB
Driven,63.0,"['Biography', 'Drama', 'Thriller']",113.0,R,2019-08-16,8,2019,2010,Biography,Puerto Rico,IMDB
Cities of Last Things,62.0,"['Crime', 'Drama', 'Sci_Fi']",106.0,,2019-07-11,7,2019,2010,Crime,Taiwan,IMDB
Widows,69.0,"['Crime', 'Drama', 'Thriller']",129.0,R,2018-11-16,11,2018,2010,Crime,UK,IMDB
Halloween,66.0,"['Crime', 'Horror', 'Thriller']",106.0,R,2018-10-19,10,2018,2010,Crime,USA,IMDB
Rosie,70.0,['Drama'],86.0,PG-13,2019-07-19,7,2019,2010,Drama,Ireland,IMDB
The Third Wife,67.0,['Drama'],96.0,R,2019-05-15,5,2019,2010,Drama,Vietnam,IMDB
Red Joan,63.0,"['Biography', 'Drama', 'History']",101.0,R,2019-04-19,4,2019,2010,Biography,UK,IMDB
Aniara,62.0,"['Drama', 'Sci_Fi']",106.0,R,2019-05-17,5,2019,2010,Drama,Sweden,IMDB
Donnybrook,53.0,"['Drama', 'Thriller']",101.0,R,2019-02-15,2,2019,2010,Drama,USA,IMDB
Gloria Bell,63.0,"['Comedy', 'Drama', 'Romance']",102.0,R,2019-03-22,3,2019,2010,Comedy,Chile,IMDB
Out of Blue,48.0,"['Crime', 'Drama', 'Mystery']",109.0,Not Rated,2019-03-22,3,2019,2010,Crime,UK,IMDB
Teen Spirit,61.0,"['Drama', 'Music']",93.0,PG-13,2019-04-19,4,2019,2010,Drama,UK,IMDB
The Hate U Give,74.0,"['Crime', 'Drama']",133.0,PG-13,2018-10-19,10,2018,2010,Crime,USA,IMDB
Hotel Mumbai,76.0,"['Action', 'Drama', 'History']",123.0,R,2019-03-29,3,2019,2010,Action,Australia,IMDB
Final Score,57.0,"['Action', 'Drama', 'Thriller']",104.0,R,2018-09-14,9,2018,2010,Action,UK,IMDB
Gwen,60.0,"['Drama', 'History', 'Mystery']",84.0,Not Rated,2019-08-16,8,2019,2010,Drama,UK,IMDB
The Predator,54.0,"['Action', 'Adventure', 'Sci_Fi']",107.0,R,2018-09-14,9,2018,2010,Action,USA,IMDB
A Private War,67.0,"['Biography', 'Drama', 'War']",110.0,R,2018-11-16,11,2018,2010,Biography,UK,IMDB
Beautiful Boy,73.0,"['Biography', 'Drama']",120.0,R,2018-10-25,10,2018,2010,Biography,USA,IMDB
Outlaw King,69.0,"['Action', 'Biography', 'Drama']",121.0,R,2018-11-09,11,2018,2010,Action,UK,IMDB
The Command,66.0,"['Action', 'Adventure', 'Drama']",117.0,PG-13,2019-06-21,6,2019,2010,Action,France,IMDB
The Nightingale,73.0,"['Adventure', 'Drama', 'Thriller']",136.0,R,2019-08-29,8,2019,2010,Adventure,Australia,IMDB
22 July,68.0,"['Crime', 'Drama', 'History']",143.0,R,2018-10-10,10,2018,2010,Crime,Norway,IMDB
Soni,72.0,['Drama'],97.0,,2019-01-18,1,2019,2010,Drama,India,IMDB
Vox Lux,59.0,"['Drama', 'Music']",114.0,R,2018-12-20,12,2018,2010,Drama,USA,IMDB
The Nun,53.0,"['Horror', 'Mystery', 'Thriller']",96.0,R,2018-09-07,9,2018,2010,Horror,USA,IMDB
Never Look Away,77.0,"['Biography', 'Drama', 'Romance']",189.0,R,2018-10-03,10,2018,2010,Biography,Germany,IMDB
At Eternity's Gate,69.0,"['Biography', 'Drama']",111.0,PG-13,2019-02-15,2,2019,2010,Biography,Ireland,IMDB
Dragged Across Concrete,70.0,"['Action', 'Crime', 'Drama']",159.0,R,2019-03-22,3,2019,2010,Action,Canada,IMDB
Tel Aviv on Fire,68.0,"['Comedy', 'Drama', 'Romance']",100.0,,2019-04-03,4,2019,2010,Comedy,Luxembourg,IMDB
The Sisters Brothers,70.0,"['Crime', 'Drama', 'Western']",122.0,R,2018-10-19,10,2018,2010,Crime,France,IMDB
Boy Erased,69.0,"['Biography', 'Drama']",115.0,R,2018-11-08,11,2018,2010,Biography,Australia,IMDB
Peterloo,64.0,"['Drama', 'History']",154.0,PG-13,2019-04-05,4,2019,2010,Drama,UK,IMDB
Can You Ever Forgive Me?,71.0,"['Biography', 'Comedy', 'Crime']",106.0,R,2018-11-02,11,2018,2010,Biography,USA,IMDB
Suspiria,68.0,"['Fantasy', 'Horror', 'Mystery']",152.0,R,2018-11-02,11,2018,2010,Fantasy,Italy,IMDB
Amanda,70.0,['Drama'],107.0,G,2018-11-21,11,2018,2010,Drama,France,IMDB
Destroyer,62.0,"['Action', 'Crime', 'Drama']",121.0,R,2018-12-27,12,2018,2010,Action,USA,IMDB
The Front Runner,61.0,"['Biography', 'Drama', 'History']",113.0,R,2018-11-21,11,2018,2010,Biography,Canada,IMDB
The Ballad of Buster Scruggs,73.0,"['Comedy', 'Drama', 'Musical']",133.0,R,2018-11-09,11,2018,2010,Comedy,USA,IMDB
Boarding School,58.0,"['Horror', 'Mystery', 'Thriller']",111.0,R,2018-08-31,8,2018,2010,Horror,USA,IMDB
The White Crow,65.0,"['Biography', 'Drama']",127.0,R,2019-03-22,3,2019,2010,Biography,UK,IMDB
White Boy Rick,64.0,"['Crime', 'Drama']",111.0,R,2018-09-14,9,2018,2010,Crime,USA,IMDB
Trial by Fire,69.0,"['Biography', 'Drama']",127.0,R,2019-05-17,5,2019,2010,Biography,USA,IMDB
The Old Man & the Gun,67.0,"['Biography', 'Comedy', 'Crime']",93.0,PG-13,2018-10-19,10,2018,2010,Biography,USA,IMDB
A Star Is Born,77.0,"['Drama', 'Music', 'Romance']",136.0,R,2018-10-05,10,2018,2010,Drama,USA,IMDB
The Other Side of the Wind,68.0,['Drama'],122.0,R,2018-11-02,11,2018,2010,Drama,France,IMDB
The Mountain,55.0,['Drama'],106.0,,2019-07-26,7,2019,2010,Drama,USA,IMDB
The Little Stranger,55.0,"['Drama', 'Horror', 'Mystery']",111.0,R,2018-09-21,9,2018,2010,Drama,UK,IMDB
Roma,77.0,['Drama'],135.0,R,2018-11-21,11,2018,2010,Drama,Mexico,IMDB
The Favourite,75.0,"['Biography', 'Comedy', 'Drama']",119.0,R,2018-12-21,12,2018,2010,Biography,Ireland,IMDB
Sierra Burgess Is a Loser,58.0,"['Comedy', 'Drama', 'Romance']",105.0,PG-13,2018-09-07,9,2018,2010,Comedy,USA,IMDB
Operation Finale,66.0,"['Biography', 'Drama', 'History']",122.0,PG-13,2018-08-29,8,2018,2010,Biography,USA,IMDB
First Man,73.0,"['Biography', 'Drama', 'History']",141.0,PG-13,2018-10-12,10,2018,2010,Biography,USA,IMDB
Peppermint,65.0,"['Action', 'Drama', 'Thriller']",101.0,R,2018-09-07,9,2018,2010,Action,Hong Kong,IMDB
Hell Is Where the Home Is,50.0,"['Horror', 'Thriller']",88.0,Not Rated,2019-07-12,7,2019,2010,Horror,USA,IMDB
Blue Iguana,55.0,"['Action', 'Comedy', 'Crime']",100.0,,2018-08-24,8,2018,2010,Action,UK,IMDB
"Cyrano, My Love",74.0,"['Comedy', 'Drama', 'History']",110.0,R,2019-10-18,10,2019,2010,Comedy,France,IMDB
Mara,51.0,"['Crime', 'Horror', 'Thriller']",98.0,R,2018-09-07,9,2018,2010,Crime,USA,IMDB
